scenario,family,phase,time_s,method,budget,tracked_prn_count,used_prn_count,prn_scores_json,pooled_score,calibrated_score
cleanStatic,cleanStatic,train,36.003283948,epl_3_complex,3,10,10,"{""10"": 0.0023950061690942875, ""13"": 0.00019477614373107047, ""16"": 0.00016213491845781079, ""19"": 0.0012747154884747067, ""20"": 0.0015504822795262129, ""23"": 0.0001642781461976435, ""3"": 0.0006944084274687627, ""30"": 0.0013545441219441458, ""6"": 0.00026824142151431646, ""7"": 0.0011606035434967008}",0.0009275059854827318,1.1629813293201212
cleanStatic,cleanStatic,train,36.003283948,fixed_9_delay_tap_complex,9,10,10,"{""10"": 0.0033238548854474612, ""13"": 0.0001465810020932274, ""16"": 0.00011915596966641767, ""19"": 0.0007436483831534155, ""20"": 0.0013215756266277963, ""23"": 8.387612471168543e-05, ""3"": 0.0004462957884006011, ""30"": 0.0009342651061609021, ""6"": 0.0001214766234519839, ""7"": 0.0009340686859841742}",0.0005949720857770084,1.6193098756181448
cleanStatic,cleanStatic,train,36.003283948,fixed_delay_9,9,10,10,"{""10"": -4.961217120962545, ""13"": -4.976301821251507, ""16"": -4.9574885687391435, ""19"": -5.012436142813532, ""20"": -5.074559221227741, ""23"": -5.075238818548802, ""3"": -5.061988318707682, ""30"": -5.004135979277318, ""6"": -5.021451770567655, ""7"": -4.871653737758985}",-5.008286061045425,-0.5045121828318685
cleanStatic,cleanStatic,train,36.003283948,learned_fixed,3,10,10,"{""10"": 1.9880015618986866, ""13"": 3.7179804271343744, ""16"": 3.2978316656722435, ""19"": 1.9985065795125856, ""20"": 1.4459288812660576, ""23"": 3.7008046149012546, ""3"": 1.91269930034501, ""30"": 3.0969846886826513, ""6"": 3.2081613784732976, ""7"": 1.4449879686364584}",2.5477456340976183,-1.7054335201503963
cleanStatic,cleanStatic,train,36.003283948,learned_fixed,5,10,10,"{""10"": 0.37478287240745, ""13"": 1.744967214856731, ""16"": 1.672291500481404, ""19"": 0.23578118284530714, ""20"": 0.025713776979302237, ""23"": 1.753052068425441, ""3"": 0.24634599490844505, ""30"": 1.4889459472512263, ""6"": 1.5067797892999928, ""7"": 0.04762180582630364}",0.9318644098293382,-1.287613472738632
cleanStatic,cleanStatic,train,36.003283948,learned_fixed,9,10,10,"{""10"": -1.3492463157581795, ""13"": -0.4793674744838056, ""16"": -0.436415776043061, ""19"": -1.6036020527663868, ""20"": -1.6939460264788884, ""23"": -0.4316299420442274, ""3"": -1.6071864329656036, ""30"": -0.4638362358811013, ""6"": -0.46619276006241744, ""7"": -1.6546218168002507}",-0.9143068951209926,-0.5358468370707229
cleanStatic,cleanStatic,train,36.003283948,learned_fixed,16,10,10,"{""10"": -2.654031954988331, ""13"": -2.2005293914586344, ""16"": -2.1678772003016347, ""19"": -3.015047263545446, ""20"": -2.987575969537799, ""23"": -2.109776438459409, ""3"": -2.9182975100164663, ""30"": -1.9775529533543594, ""6"": -2.063246317381416, ""7"": -2.994278238021614}",-2.427280673223483,-0.059634547579357475
cleanStatic,cleanStatic,train,36.003283948,previous_acaf_r1_proxy,187,10,10,"{""10"": 0.004394149873405695, ""13"": 0.000301878375466913, ""16"": 0.00045154537656344473, ""19"": 0.0025970011483877897, ""20"": 0.002154274843633175, ""23"": 0.0006225217366591096, ""3"": 0.0009299166267737746, ""30"": 0.004289720207452774, ""6"": 0.0007930839201435447, ""7"": 0.0016836836002767086}",0.0013068001135252416,0.6744500933955454
cleanStatic,cleanStatic,train,36.003283948,prompt_magnitude_only,0,10,10,"{""10"": 2338252.7330803983, ""13"": 6670892.077381261, ""16"": 5706204.322686782, ""19"": 4596869.0798025355, ""20"": 2144618.902778699, ""23"": 6695213.973593921, ""3"": 5847608.767889614, ""30"": 2374477.9065854484, ""6"": 4668113.744179783, ""7"": 4274370.090525133}",4632491.411991159,0.8972181005068712
cleanStatic,cleanStatic,train,36.003283948,random_fixed,3,10,10,"{""10"": -2.0775692682781295, ""13"": -2.1612365112104386, ""16"": -2.1479961531194642, ""19"": -2.3787800453417636, ""20"": -1.9278626726481383, ""23"": -2.084529059973367, ""3"": -2.0281565556911714, ""30"": -1.872429426895473, ""6"": -2.1477749554396297, ""7"": -2.1597433249371263}",-2.116152007706498,1.0615317597818683
cleanStatic,cleanStatic,train,36.003283948,random_fixed,5,10,10,"{""10"": -3.959107599161297, ""13"": -3.8896143407752546, ""16"": -3.6911844848560897, ""19"": -3.786414532088572, ""20"": -3.533536742182496, ""23"": -3.6964824108603977, ""3"": -3.5437708352588415, ""30"": -3.3129251887370783, ""6"": -3.793857475369728, ""7"": -4.02469419654176}",-3.741448471474485,3.25898520700685
cleanStatic,cleanStatic,train,36.003283948,random_fixed,9,10,10,"{""10"": -3.8557083033631088, ""13"": -3.874172058229064, ""16"": -3.7771524632623255, ""19"": -3.7540598584880476, ""20"": -3.550848593548629, ""23"": -3.737201187404674, ""3"": -3.7000440573305307, ""30"": -3.3990674413233517, ""6"": -3.8635944187538027, ""7"": -3.8158492251224447}",-3.7656061608751865,2.013866445694224
cleanStatic,cleanStatic,train,36.003283948,random_fixed,16,10,10,"{""10"": -4.778035876161652, ""13"": -4.782853959318935, ""16"": -4.6682888992400695, ""19"": -4.657484716686347, ""20"": -4.483011268893949, ""23"": -4.653407387820025, ""3"": -4.6526660079326625, ""30"": -4.414127869239198, ""6"": -4.761829401422191, ""7"": -4.769578460033843}",-4.662886807963208,1.6689319708972619
cleanStatic,cleanStatic,train,36.003283948,raw_power_only,0,10,10,"{""10"": 5585191.019944001, ""13"": 5566438.179843999, ""16"": 5573578.310830001, ""19"": 5571625.295664, ""20"": 5585709.945478001, ""23"": 5566332.288051999, ""3"": 5563596.312348001, ""30"": 5587816.215254, ""6"": 5584876.021614, ""7"": 5585135.57169}",5579227.1662220005,0.5917113569094049
cleanStatic,cleanStatic,train,36.003283948,uniform_fixed,3,10,10,"{""10"": 2.5132576314384942, ""13"": 3.653268947997103, ""16"": 4.458022440977026, ""19"": 3.240575441152329, ""20"": 3.180274158676346, ""23"": 4.338067591821087, ""3"": 3.84248409948613, ""30"": 8.01629256820622, ""6"": 4.541203333723145, ""7"": 1.7606723899892989}",3.7478765237416165,0.29422431236621416
cleanStatic,cleanStatic,train,36.003283948,uniform_fixed,5,10,10,"{""10"": 2.046477529710344, ""13"": 2.4586751737851014, ""16"": 3.4430455437363214, ""19"": 2.9231069802270655, ""20"": 2.159333041571248, ""23"": 3.6995844184734077, ""3"": 3.0400583330301023, ""30"": 4.943334461932028, ""6"": 3.2807603433048045, ""7"": 1.089782411314178}",2.981582656628584,1.8901329633894337
cleanStatic,cleanStatic,train,36.003283948,uniform_fixed,9,10,10,"{""10"": 0.130886017199903, ""13"": 0.40149667590769805, ""16"": 1.0522586575031454, ""19"": 0.6800216893830249, ""20"": 0.2438966391508205, ""23"": 1.1686555611048348, ""3"": 0.7191064164337104, ""30"": 2.223179321187329, ""6"": 0.9603789063774628, ""7"": -0.350484264499659}",0.6995640529083677,1.7559888360491318
cleanStatic,cleanStatic,train,36.003283948,uniform_fixed,16,10,10,"{""10"": -2.7286167846564138, ""13"": -2.6368617361748123, ""16"": -2.2794542003109663, ""19"": -2.4674176765676377, ""20"": -2.712831639697956, ""23"": -2.2153328298957073, ""3"": -2.460815140342905, ""30"": -1.5312104207816561, ""6"": -2.306090744894676, ""7"": -3.0389985586700665}",-2.464116408455271,1.5659992079342018
cleanStatic,cleanStatic,train,38.00398426,active_adaptive,3,10,10,"{""10"": 2.9205424702704312, ""13"": 3.4463013620406486, ""16"": 3.204077093008735, ""19"": 3.5749407465640886, ""20"": 4.516521709322588, ""23"": 2.379782930509236, ""3"": 3.252513182809086, ""30"": 0.6918993123491847, ""6"": 2.020250120815945, ""7"": 0.7554568992035616}",3.0623097816395832,0.38888286695046853
cleanStatic,cleanStatic,train,38.00398426,active_adaptive,5,10,10,"{""10"": 1.5493717722287266, ""13"": 1.6753997299348842, ""16"": 1.4537326408909483, ""19"": 2.0328496238708698, ""20"": 2.741169783497207, ""23"": 0.6216579656662642, ""3"": 1.4722206580622623, ""30"": -0.6144069237660303, ""6"": 0.6780764059150796, ""7"": -0.5283031382002864}",1.4629766494766052,0.8509810833021928
cleanStatic,cleanStatic,train,38.00398426,active_adaptive,9,10,10,"{""10"": -0.3820412511555787, ""13"": -0.45480122719728794, ""16"": -0.6774421242111822, ""19"": -0.08927557696806371, ""20"": 0.4725422869785399, ""23"": -1.3589997422532833, ""3"": -0.6465566611816579, ""30"": -2.1693325356364777, ""6"": -1.08369871263738, ""7"": -2.1128196582030663}",-0.66199939269642,0.7273791871239357
cleanStatic,cleanStatic,train,38.00398426,active_adaptive,16,10,10,"{""10"": -2.069845200580472, ""13"": -2.1760970691117727, ""16"": -2.3476178139908273, ""19"": -1.9279958134141348, ""20"": -1.4765118347153217, ""23"": -2.811225245522856, ""3"": -2.2326554524647304, ""30"": -3.2997434642582357, ""6"": -2.5591097142076933, ""7"": -3.242426304915148}",-2.290136633227779,0.7579504904100652
cleanStatic,cleanStatic,train,38.00398426,active_context,9,10,10,"{""10"": -2.35547331725901, ""13"": -1.6400460528362055, ""16"": -1.4913003699239797, ""19"": -2.2414409549032746, ""20"": -3.2942100560781977, ""23"": -1.5462752868467335, ""3"": -1.4856126250452535, ""30"": -2.037395596349702, ""6"": -2.3318415216510604, ""7"": -2.4623792968273697}",-2.1394182756264883,-0.919508375095692
cleanStatic,cleanStatic,train,38.00398426,active_magnitude,3,10,10,"{""10"": 2.402494607833382, ""13"": 2.6852004639114337, ""16"": 2.66637093252624, ""19"": 2.3077939965251217, ""20"": 2.135266967413687, ""23"": 2.5868729144934797, ""3"": 2.6079372324412904, ""30"": 2.057861536974383, ""6"": 2.520042224545147, ""7"": 2.147596723364535}",2.461268416189265,-0.30627797896788517
cleanStatic,cleanStatic,train,38.00398426,active_magnitude,5,10,10,"{""10"": 2.2345610453323674, ""13"": 2.490367324884049, ""16"": 2.439887906709088, ""19"": 2.135681099368845, ""20"": 2.0459555094889534, ""23"": 2.332044064331845, ""3"": 2.4278972629885143, ""30"": 1.944651721635715, ""6"": 2.341313275667186, ""7"": 1.9993477112216063}",2.2833025548321064,0.09155208168708595
cleanStatic,cleanStatic,train,38.00398426,active_magnitude,9,10,10,"{""10"": 1.764708878539873, ""13"": 2.053192629225522, ""16"": 2.017620379661912, ""19"": 1.7712996393882952, ""20"": 1.7542275279430266, ""23"": 1.899287084352962, ""3"": 2.026534969499828, ""30"": 1.643361361560674, ""6"": 1.937441098367727, ""7"": 1.6598115065170065}",1.8352933618706286,-1.206498965655795
cleanStatic,cleanStatic,train,38.00398426,active_no_context,9,10,10,"{""10"": -0.3820412511555787, ""13"": -0.45480122719728794, ""16"": -0.6774421242111822, ""19"": -0.08927557696806371, ""20"": 0.4725422869785399, ""23"": -1.3589997422532833, ""3"": -0.6465566611816579, ""30"": -2.1693325356364777, ""6"": -1.08369871263738, ""7"": -2.1128196582030663}",-0.66199939269642,0.7273791871239357
cleanStatic,cleanStatic,train,38.00398426,analytic_two_source_glrt,187,10,10,"{""10"": 0.15711188106379192, ""13"": 0.04530011899070033, ""16"": 0.0325450371583651, ""19"": 0.06640888259364969, ""20"": 0.3467929785734698, ""23"": 0.020321638937601055, ""3"": 0.058595685319107915, ""30"": 0.23200652292903112, ""6"": 0.040932691498157564, ""7"": 0.4585990158752294}",0.0625022839563788,-1.2760561635514693
cleanStatic,cleanStatic,train,38.00398426,dense_nf,187,10,10,"{""10"": -3.920968770980835, ""13"": -4.174356460571289, ""16"": -4.156620025634766, ""19"": -4.161805629730225, ""20"": -3.9671525955200195, ""23"": -4.291313648223877, ""3"": -4.138370037078857, ""30"": -4.406375408172607, ""6"": -4.344529151916504, ""7"": -4.48770809173584}",-4.168081045150757,1.0989893521025085
cleanStatic,cleanStatic,train,38.00398426,dense_one_source_residual,187,10,10,"{""10"": 1.3823575173582794, ""13"": 0.15931779649050942, ""16"": 0.22294074500659178, ""19"": 0.2824368494332579, ""20"": 2.007214818832628, ""23"": 0.11905158925856972, ""3"": 0.2669511737357993, ""30"": 1.2282661885963881, ""6"": 0.28623365400014356, ""7"": 0.9258161638315533}",0.2843352517167007,-1.2406343302800047
cleanStatic,cleanStatic,train,38.00398426,epl_3,3,10,10,"{""10"": -4.704493847730972, ""13"": -4.70401297794157, ""16"": -4.725629556064259, ""19"": -4.7443488909074185, ""20"": -4.700091421053936, ""23"": -4.737904056061283, ""3"": -4.7445151679366555, ""30"": -4.692487109718486, ""6"": -4.723086512507024, ""7"": -4.593749382824504}",-4.713790180118998,-0.9199387181283625
cleanStatic,cleanStatic,train,38.00398426,epl_3_complex,3,10,10,"{""10"": 0.0008181191833596611, ""13"": 8.419169805659592e-05, ""16"": 0.0002182469642770272, ""19"": 0.0002629459063132988, ""20"": 0.0018009853542437625, ""23"": 6.836932429747248e-05, ""3"": 8.085451596379356e-05, ""30"": 0.001556331514071172, ""6"": 0.0005125786683156232, ""7"": 0.0014152496206886413}",0.000387762287314461,-1.0461223450757144
cleanStatic,cleanStatic,train,38.00398426,fixed_9_delay_tap_complex,9,10,10,"{""10"": 0.0005852713445482593, ""13"": 0.00012214851121188016, ""16"": 0.00013362756999346338, ""19"": 0.00019978942092804545, ""20"": 0.0011268617563607209, ""23"": 6.16969761740083e-05, ""3"": 8.57681993597757e-05, ""30"": 0.0009381215502534492, ""6"": 0.00031116809364357115, ""7"": 0.000965237626430782}",0.0002554787572858083,-1.4095926526568336
cleanStatic,cleanStatic,train,38.00398426,fixed_delay_9,9,10,10,"{""10"": -4.95544582557306, ""13"": -4.967228727930342, ""16"": -4.918863881648481, ""19"": -4.984141521338573, ""20"": -4.995223018354864, ""23"": -5.064410131554121, ""3"": -5.032036184876515, ""30"": -4.800580933096468, ""6"": -4.939849335804603, ""7"": -4.849607504883675}",-4.961337276751701,0.489559840374069
cleanStatic,cleanStatic,train,38.00398426,learned_fixed,3,10,10,"{""10"": 2.9205424702704312, ""13"": 3.4463013620406486, ""16"": 3.204077093008735, ""19"": 3.5749407465640886, ""20"": 4.516521709322588, ""23"": 2.379782930509236, ""3"": 3.252513182809086, ""30"": 0.6918993123491847, ""6"": 2.020250120815945, ""7"": 0.7554568992035616}",3.0623097816395832,0.38888286695046853
cleanStatic,cleanStatic,train,38.00398426,learned_fixed,5,10,10,"{""10"": 1.5493717722287266, ""13"": 1.6753997299348842, ""16"": 1.4537326408909483, ""19"": 2.0328496238708698, ""20"": 2.741169783497207, ""23"": 0.6216579656662642, ""3"": 1.4722206580622623, ""30"": -0.6144069237660303, ""6"": 0.6780764059150796, ""7"": -0.5283031382002864}",1.4629766494766052,0.8509810833021928
cleanStatic,cleanStatic,train,38.00398426,learned_fixed,9,10,10,"{""10"": -0.3820412511555787, ""13"": -0.45480122719728794, ""16"": -0.6774421242111822, ""19"": -0.08927557696806371, ""20"": 0.4725422869785399, ""23"": -1.3589997422532833, ""3"": -0.6465566611816579, ""30"": -2.1693325356364777, ""6"": -1.08369871263738, ""7"": -2.1128196582030663}",-0.66199939269642,0.7273791871239357
cleanStatic,cleanStatic,train,38.00398426,learned_fixed,16,10,10,"{""10"": -2.069845200580472, ""13"": -2.1752263797559204, ""16"": -2.3467851563389925, ""19"": -1.9279958134141348, ""20"": -1.4749572813797567, ""23"": -2.811225245522856, ""3"": -2.231647128254306, ""30"": -3.2997434642582357, ""6"": -2.5589418660423306, ""7"": -3.242426304915148}",-2.2892161422966493,0.9291058827196419
cleanStatic,cleanStatic,train,38.00398426,previous_acaf_r1_proxy,187,10,10,"{""10"": 0.002563757123425603, ""13"": 0.0003251532034482807, ""16"": 0.00048095875536091626, ""19"": 0.0005087986937724054, ""20"": 0.0038540491368621588, ""23"": 0.00019139202777296305, ""3"": 0.0005448083975352347, ""30"": 0.0021050479263067245, ""6"": 0.00044405285734683275, ""7"": 0.0018467482877895236}",0.00052680354565382,-1.170263133667911
cleanStatic,cleanStatic,train,38.00398426,prompt_magnitude_only,0,10,10,"{""10"": 2516051.557289198, ""13"": 6554434.093635367, ""16"": 5657559.261264263, ""19"": 4744327.9296324765, ""20"": 2284178.641646254, ""23"": 6485788.914770724, ""3"": 5937736.896701136, ""30"": 2227793.0629990073, ""6"": 4679396.364231041, ""7"": 4344545.0104044955}",4711862.146931758,1.5609627197872398
cleanStatic,cleanStatic,train,38.00398426,random_fixed,3,10,10,"{""10"": -2.0954703163236474, ""13"": -2.226189093707973, ""16"": -2.0636187107379014, ""19"": -2.2950373242281565, ""20"": -2.0206127630167825, ""23"": -2.181578245921283, ""3"": -2.185341950466349, ""30"": -2.011542077623806, ""6"": -2.122740350356323, ""7"": -2.0907087683378056}",-2.1091053333399854,1.2323329529804905
cleanStatic,cleanStatic,train,38.00398426,random_fixed,5,10,10,"{""10"": -3.3525838815903626, ""13"": -3.8077889415525616, ""16"": -3.7810125298392747, ""19"": -3.7486359152446744, ""20"": -3.653751954804895, ""23"": -3.8239358563784998, ""3"": -3.800531802762208, ""30"": -3.7117173419690572, ""6"": -3.811511882425365, ""7"": -3.936354477827215}",-3.7907721663007417,1.1606790198553363
cleanStatic,cleanStatic,train,38.00398426,random_fixed,9,10,10,"{""10"": -3.571382153582057, ""13"": -3.8466365266829823, ""16"": -3.8305255196893944, ""19"": -3.8869686439998663, ""20"": -3.8593057073961936, ""23"": -3.8401764911914773, ""3"": -3.755653605487202, ""30"": -3.9662670756356935, ""6"": -3.940845603466422, ""7"": -3.781086865028854}",-3.84340650893723,-0.48519058694855294
cleanStatic,cleanStatic,train,38.00398426,random_fixed,16,10,10,"{""10"": -4.525322494273256, ""13"": -4.764940307569175, ""16"": -4.733413612881154, ""19"": -4.764403922948041, ""20"": -4.762611478711172, ""23"": -4.754762277306243, ""3"": -4.669885791852977, ""30"": -4.7490287719564055, ""6"": -4.795971274063653, ""7"": -4.735815257477071}",-4.751895524631324,-0.48541491384650126
cleanStatic,cleanStatic,train,38.00398426,raw_power_only,0,10,10,"{""10"": 5593614.24725, ""13"": 5593050.184416, ""16"": 5599947.77881, ""19"": 5594896.958151999, ""20"": 5583947.5339399995, ""23"": 5584419.7874300005, ""3"": 5592554.795202, ""30"": 5585434.165097999, ""6"": 5594941.88007, ""7"": 5592711.52292}",5592880.853668001,0.8099179020728766
cleanStatic,cleanStatic,train,38.00398426,uniform_fixed,3,10,10,"{""10"": 4.927856063296175, ""13"": 4.17481363413641, ""16"": 4.002015184116655, ""19"": 4.27717236366709, ""20"": 4.027283300929049, ""23"": 3.742029481647242, ""3"": 3.8230659836001863, ""30"": 1.5141742263592048, ""6"": 2.6488997968586157, ""7"": 1.7545058165366407}",3.912540583858421,0.7088839982633478
cleanStatic,cleanStatic,train,38.00398426,uniform_fixed,5,10,10,"{""10"": 3.441977739628946, ""13"": 2.976171667481965, ""16"": 2.7747747364585074, ""19"": 2.9785929270899962, ""20"": 2.422840237362059, ""23"": 2.769073604276001, ""3"": 2.944109770798437, ""30"": 0.6392686968171363, ""6"": 1.5326113146127276, ""7"": 1.1424989611403307}",2.771924170367254,0.8508968576004353
cleanStatic,cleanStatic,train,38.00398426,uniform_fixed,9,10,10,"{""10"": 0.898285457699032, ""13"": 0.7328212067360768, ""16"": 0.5358047073168931, ""19"": 0.6859349137219453, ""20"": 0.6469306746636643, ""23"": 0.5678941797818501, ""3"": 0.7165494636662441, ""30"": -0.6225285700624427, ""6"": -0.21590633706988488, ""7"": -0.4107402332938336}",0.6074124272227572,0.9193125550587661
cleanStatic,cleanStatic,train,38.00398426,uniform_fixed,16,10,10,"{""10"": -2.340308349760728, ""13"": -2.440090653100438, ""16"": -2.5791711722196364, ""19"": -2.4811691510296194, ""20"": -2.3641369105777947, ""23"": -2.5548085872660447, ""3"": -2.4558518320161746, ""30"": -3.1884918048969286, ""6"": -2.9751284112240866, ""7"": -3.0718809726666594}",-2.517988869147832,0.7367511741772981
cleanStatic,cleanStatic,train,40.014584588000005,active_adaptive,3,10,10,"{""10"": 2.6174449870725187, ""13"": 2.792974616212099, ""16"": 2.5554300315477705, ""19"": 2.697762119409404, ""20"": 2.9441245972973307, ""23"": 3.396154640785642, ""3"": 3.632551035519325, ""30"": 1.3835823897357555, ""6"": 2.8757800383091237, ""7"": 0.32694865717290905}",2.7453683678107517,-0.9010935138437353
cleanStatic,cleanStatic,train,40.014584588000005,active_adaptive,5,10,10,"{""10"": 0.9769334393600989, ""13"": 1.1094631069687926, ""16"": 0.7724773690263008, ""19"": 1.0884630822789065, ""20"": 1.2620951798505229, ""23"": 1.580456431727664, ""3"": 1.9115013561446783, ""30"": 0.23665066974945023, ""6"": 1.2371189623811596, ""7"": -1.1180180257040602}",1.0989630946238496,-0.6147682416431134
cleanStatic,cleanStatic,train,40.014584588000005,active_adaptive,9,10,10,"{""10"": -0.988296701672673, ""13"": -0.9460865816934181, ""16"": -1.2780045253284098, ""19"": -0.9665405643613028, ""20"": -0.7391048392242399, ""23"": -0.5945623107816651, ""3"": -0.23625425870259878, ""30"": -1.3533113633695062, ""6"": -0.746508731352857, ""7"": -2.746214309043582}",-0.9563135730273604,-0.7461613469896267
cleanStatic,cleanStatic,train,40.014584588000005,active_adaptive,16,10,10,"{""10"": -2.4762590133017732, ""13"": -2.4902227557132925, ""16"": -2.772026736375699, ""19"": -2.4551635241650542, ""20"": -2.340086881897837, ""23"": -2.288538855379905, ""3"": -1.7626480577127812, ""30"": -2.6934135095077365, ""6"": -2.391217175949456, ""7"": -3.9587371948180867}",-2.465711268733414,-0.2706714312805884
cleanStatic,cleanStatic,train,40.014584588000005,active_context,9,10,10,"{""10"": -2.665753603381919, ""13"": -1.5495282857629669, ""16"": -1.6193476182779323, ""19"": -1.502508448196162, ""20"": -1.8485868295590717, ""23"": -1.9965473135079768, ""3"": -1.3123801931793473, ""30"": -1.926854788998688, ""6"": -2.332200249512823, ""7"": -3.372545757186705}",-1.8877208092788798,0.8313808214770404
cleanStatic,cleanStatic,train,40.014584588000005,active_magnitude,3,10,10,"{""10"": 2.6253844378839593, ""13"": 2.7204431636632407, ""16"": 2.5388901917687856, ""19"": 2.5204292850174195, ""20"": 2.1109318885734996, ""23"": 2.6818600574068436, ""3"": 2.576034156490174, ""30"": 2.0810364402327823, ""6"": 2.71249375543524, ""7"": 2.0342607834516864}",2.55746217412948,1.2398666453557334
cleanStatic,cleanStatic,train,40.014584588000005,active_magnitude,5,10,10,"{""10"": 2.379539416791511, ""13"": 2.4643853204356634, ""16"": 2.2875085868938885, ""19"": 2.3615842516416556, ""20"": 1.8395273359569444, ""23"": 2.469963900363781, ""3"": 2.3878559315089873, ""30"": 1.970645104405179, ""6"": 2.4304927173093556, ""7"": 1.8028908140618771}",2.3705618342165833,1.3751486658017555
cleanStatic,cleanStatic,train,40.014584588000005,active_magnitude,9,10,10,"{""10"": 1.9794705115452875, ""13"": 2.014145453152112, ""16"": 1.8601267872207963, ""19"": 1.9670340022352428, ""20"": 1.5195678048242056, ""23"": 2.0340329989943893, ""3"": 1.976791652810223, ""30"": 1.6749010541138238, ""6"": 1.9772328753446855, ""7"": 1.3895809567627844}",1.971912827522733,1.103530045383881
cleanStatic,cleanStatic,train,40.014584588000005,active_no_context,9,10,10,"{""10"": -0.988296701672673, ""13"": -0.9460865816934181, ""16"": -1.2780045253284098, ""19"": -0.9665405643613028, ""20"": -0.7391048392242399, ""23"": -0.5945623107816651, ""3"": -0.23625425870259878, ""30"": -1.3533113633695062, ""6"": -0.746508731352857, ""7"": -2.746214309043582}",-0.9563135730273604,-0.7461613469896267
cleanStatic,cleanStatic,train,40.014584588000005,analytic_two_source_glrt,187,10,10,"{""10"": 0.8238089207216873, ""13"": 0.2444009534726437, ""16"": 0.05522516982412859, ""19"": 0.12161594766372713, ""20"": 0.4220473205450854, ""23"": 0.04608138620472885, ""3"": 0.26838802378476345, ""30"": 0.2610362286553878, ""6"": 0.42312175658656564, ""7"": 0.9944320280662589}",0.2647121262200756,0.4381392909259855
cleanStatic,cleanStatic,train,40.014584588000005,dense_nf,187,10,10,"{""10"": -3.843122959136963, ""13"": -4.389641761779785, ""16"": -4.187768936157227, ""19"": -4.288127899169922, ""20"": -4.012674331665039, ""23"": -4.177255630493164, ""3"": -4.082127094268799, ""30"": -3.773080587387085, ""6"": -4.242125034332275, ""7"": -4.509793758392334}",-4.182512283325195,0.7955493392688845
cleanStatic,cleanStatic,train,40.014584588000005,dense_one_source_residual,187,10,10,"{""10"": 1.587025653159022, ""13"": 0.3710805834111166, ""16"": 0.272579320044557, ""19"": 0.42314764900061264, ""20"": 1.746131911380702, ""23"": 0.2096815243628762, ""3"": 0.4958557290070385, ""30"": 1.4360099394854937, ""6"": 0.6807774019322249, ""7"": 1.3164227165979487}",0.5883165654696317,0.5382960533261952
cleanStatic,cleanStatic,train,40.014584588000005,epl_3,3,10,10,"{""10"": -4.451354020150473, ""13"": -4.676496241045885, ""16"": -4.745465359419957, ""19"": -4.75925772454593, ""20"": -4.558778566615964, ""23"": -4.696893908170575, ""3"": -4.682621509561325, ""30"": -4.401948604744574, ""6"": -4.531275651800041, ""7"": -4.615442935219153}",-4.645969588132519,2.1518400164500444
cleanStatic,cleanStatic,train,40.014584588000005,epl_3_complex,3,10,10,"{""10"": 0.002659522357925176, ""13"": 0.0005501075223500342, ""16"": 0.00018594152375800456, ""19"": 0.0008472044750759004, ""20"": 0.002632349866789135, ""23"": 0.0004238306585513628, ""3"": 0.0006761309010831396, ""30"": 0.0023168712356030755, ""6"": 0.001342807373431891, ""7"": 0.002172870031203831}",0.0010950059242538957,1.8485376988640534
cleanStatic,cleanStatic,train,40.014584588000005,fixed_9_delay_tap_complex,9,10,10,"{""10"": 0.0016563354764056336, ""13"": 0.0004621167057967389, ""16"": 0.0001482420004847322, ""19"": 0.0003478672962275149, ""20"": 0.0014074878991736648, ""23"": 0.00028730757649291763, ""3"": 0.0003601479186639993, ""30"": 0.001332728771663194, ""6"": 0.0009274647916779839, ""7"": 0.0011805614015013264}",0.0006947907487373614,2.5098752424055464
cleanStatic,cleanStatic,train,40.014584588000005,fixed_delay_9,9,10,10,"{""10"": -4.895216138644818, ""13"": -4.92380248241072, ""16"": -4.958176003928201, ""19"": -5.0002336976359425, ""20"": -4.837537761607745, ""23"": -5.054429422983835, ""3"": -4.996942060282601, ""30"": -4.78035037739185, ""6"": -4.778636958382225, ""7"": -4.835612498603347}",-4.909509310527769,1.5869414236872028
cleanStatic,cleanStatic,train,40.014584588000005,learned_fixed,3,10,10,"{""10"": 2.6174449870725187, ""13"": 2.792974616212099, ""16"": 2.5554300315477705, ""19"": 2.697762119409404, ""20"": 2.9441245972973307, ""23"": 3.396154640785642, ""3"": 3.632551035519325, ""30"": 1.3835823897357555, ""6"": 2.8757800383091237, ""7"": 0.32694865717290905}",2.7453683678107517,-0.9010935138437353
cleanStatic,cleanStatic,train,40.014584588000005,learned_fixed,5,10,10,"{""10"": 0.9769334393600989, ""13"": 1.1094631069687926, ""16"": 0.7724773690263008, ""19"": 1.0884630822789065, ""20"": 1.2620951798505229, ""23"": 1.580456431727664, ""3"": 1.9115013561446783, ""30"": 0.23665066974945023, ""6"": 1.2371189623811596, ""7"": -1.1180180257040602}",1.0989630946238496,-0.6147682416431134
cleanStatic,cleanStatic,train,40.014584588000005,learned_fixed,9,10,10,"{""10"": -0.988296701672673, ""13"": -0.9460865816934181, ""16"": -1.2780045253284098, ""19"": -0.9665405643613028, ""20"": -0.7391048392242399, ""23"": -0.5945623107816651, ""3"": -0.2283719955606028, ""30"": -1.3533113633695062, ""6"": -0.746508731352857, ""7"": -2.7412711536077747}",-0.9563135730273604,-0.7461613469896267
