representation,objective,seed,epoch,train_loss,validation_loss,validation_tuple_count,validation_chunk_weighting,optimizer,df,optimizer_updates,optimizer_updates_cumulative,all_trainable_gradients_finite_each_update,tuple_batch_sizes,validation_bank_hash,fit_manifest_digest
complex,all9,303,12,0.38671545625632286,0.453266550333072,12480,exact tuple sum/count,AdamW,4.0,150,1950,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,13,0.38613730942563457,0.4535319439875774,12480,exact tuple sum/count,AdamW,4.0,150,2100,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,14,0.38578172711294834,0.45144041211177144,12480,exact tuple sum/count,AdamW,4.0,150,2250,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,15,0.3841185774607311,0.4498137597854321,12480,exact tuple sum/count,AdamW,4.0,150,2400,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,16,0.38445486596723816,0.4537260556832338,12480,exact tuple sum/count,AdamW,4.0,150,2550,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,17,0.384052641958323,0.4490368913381528,12480,exact tuple sum/count,AdamW,4.0,150,2700,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,18,0.3825033074752283,0.44622891163214656,12480,exact tuple sum/count,AdamW,4.0,150,2850,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,19,0.38144796514651,0.44950264111543314,12480,exact tuple sum/count,AdamW,4.0,150,3000,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,20,0.3813372719767507,0.45183448501122303,12480,exact tuple sum/count,AdamW,4.0,150,3150,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,21,0.38096583673960005,0.4463753865315364,12480,exact tuple sum/count,AdamW,4.0,150,3300,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,22,0.380203150144067,0.45111661446400175,12480,exact tuple sum/count,AdamW,4.0,150,3450,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,23,0.37927245664076953,0.4478418634488032,12480,exact tuple sum/count,AdamW,4.0,150,3600,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,24,0.3783970418739798,0.4531097188974038,12480,exact tuple sum/count,AdamW,4.0,150,3750,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,25,0.3773433445185448,0.4451316277186076,12480,exact tuple sum/count,AdamW,4.0,150,3900,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,26,0.3759669924571748,0.4486223723643865,12480,exact tuple sum/count,AdamW,4.0,150,4050,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,27,0.37593114066303823,0.4467539752141023,12480,exact tuple sum/count,AdamW,4.0,150,4200,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,28,0.3754146983917281,0.4461037411139562,12480,exact tuple sum/count,AdamW,4.0,150,4350,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,29,0.3743867499930261,0.4487658062042334,12480,exact tuple sum/count,AdamW,4.0,150,4500,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,30,0.37322825470694154,0.44666804686570777,12480,exact tuple sum/count,AdamW,4.0,150,4650,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,31,0.3732124694934535,0.4464751232893039,12480,exact tuple sum/count,AdamW,4.0,150,4800,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,32,0.37324912210322186,0.4468931836959643,12480,exact tuple sum/count,AdamW,4.0,150,4950,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,33,0.3721155501271333,0.45220119525224733,12480,exact tuple sum/count,AdamW,4.0,150,5100,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
complex,all9,303,34,0.3709961474691233,0.4477147374397669,12480,exact tuple sum/count,AdamW,4.0,150,5250,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",ace1ed390089ebca328073c5399890f05fe87e526cbb330da99927ea4e270511,a29414b3097e6a64e7bd8ba984401cce61c543b349ab32dac083d5e77f7f6c1b
