B0,B1,B2,B3,B4,Full,anchor_cn0,anchor_norm,anchor_prn,anchor_slot,block_id,dataset,label,lag_s,match_id,target_prn
-0.8928871154785156,-0.10126529995884326,-0.10834555133675683,0.9948143034146959,0.9619449250250458,0.023781318002603986,45.34452438354492,2.4474109985060912,20,794,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:794:20,20
-0.691375732421875,-0.01574858191361983,-0.1583114227533593,0.99416408848286,0.9575393789699953,0.024271411139299197,45.34452438354492,2.4474109985060912,20,794,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:794:20,8
-0.20900344848632812,-0.05828448647627127,-0.3399767044765769,0.9900335055952787,0.9524717691547572,0.003222333746408529,45.04222869873047,1.8510123138442658,21,794,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:794:21,21
-0.11693954467773438,-0.5182897188919569,-0.3724673875933717,0.994159485834274,0.9905787332229966,0.0357703068238002,45.04222869873047,1.8510123138442658,21,794,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:794:21,12
-0.19611740112304688,-0.24056774120521496,-0.1869750539536259,0.9908258675256459,0.9167790864209793,0.08888985457176593,45.1968994140625,2.670928548580503,8,795,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:795:8,8
-0.18244552612304688,-0.046221816659542725,-0.2776807768154743,0.9900003203132195,0.9382019218761317,0.020721505590809194,45.1968994140625,2.670928548580503,8,795,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:795:8,12
-0.28269195556640625,-0.32243599637292775,-0.1336814083490363,0.9942363302157337,0.9701632262706819,0.10376824931662272,45.82729721069336,2.417800105414542,10,795,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:795:10,10
-0.21605300903320312,-0.5296847933738995,-0.10165908642241384,0.995154519099826,0.9791402919672871,0.16325711977073015,45.82729721069336,2.417800105414542,10,795,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:795:10,14
-0.09563446044921875,-0.4814877308158749,-0.21502312619771402,0.9935671568122532,0.9772919252200619,0.01637987850541366,45.99440383911133,2.9899115724237957,11,795,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:795:11,11
-0.10071182250976562,-0.3583677570938022,-0.2318605281912307,0.9959670944389244,0.9835879915215022,0.0295091610321494,45.99440383911133,2.9899115724237957,11,795,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:795:11,20
-0.010639190673828125,-0.4308350669386414,-0.0012762515681441489,0.9974776225736,0.9865187265517251,0.07285266049891548,45.02509307861328,2.0259154200824234,12,795,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:795:12,12
-0.24442672729492188,-0.2727335020249235,-0.26128594975127717,0.9973464769094339,0.9555967905396747,0.06611954938211757,45.02509307861328,2.0259154200824234,12,795,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:795:12,18
-0.1548919677734375,-0.7207022676067147,-0.20851385434455572,0.9954249004009349,0.9875908250646913,0.056065191180407495,45.888458251953125,2.1727710000073532,14,795,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:795:14,14
-0.3438529968261719,-0.13141852214011251,-0.24053617627117818,0.9871116578510896,0.9572480733732783,0.015401446879429534,45.888458251953125,2.1727710000073532,14,795,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:795:14,10
-0.5229606628417969,-0.04443126078430382,-0.006446031312639988,0.9986408553188221,0.9822371655380637,0.06347319876112396,45.79248046875,2.647864957296107,18,795,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:795:18,18
-0.518524169921875,-0.022750061800685728,-0.04281338904259169,0.9966667638248117,0.986412288022788,0.24146645815271728,45.79248046875,2.647864957296107,18,795,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:795:18,24
-0.35271453857421875,-0.17085602841511616,-0.26152873511367547,0.9904979227729495,0.9798202160398307,0.0727635111090658,45.742401123046875,1.825501144783457,20,795,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:795:20,20
-0.15636825561523438,-0.04773605469304343,-0.27836613710719216,0.9991066709271825,0.988071980882297,0.114044238218733,45.742401123046875,1.825501144783457,20,795,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:795:20,11
-0.605255126953125,-0.6618997052626483,-0.40227180262165807,0.9880251123285216,0.9195210411617017,0.003499236832337738,45.24807357788086,2.0504151178433947,21,795,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:795:21,21
-0.7952766418457031,-0.31302502502432716,-0.26647489664789226,0.9941021234640038,0.9863898014044,0.10056335925679462,45.24807357788086,2.0504151178433947,21,795,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:795:21,14
-0.4761962890625,-0.1322023328608175,-0.3627160582490079,0.9988557693938576,0.9873696358915817,0.2459217501172905,45.750152587890625,1.922931740406096,24,795,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:795:24,24
-0.4806327819824219,-0.19938365544580705,-0.3134566378937762,0.9962540594566933,0.9523509004924583,0.07925403140070507,45.750152587890625,1.922931740406096,24,795,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:795:24,18
-0.53619384765625,-0.02193458740746479,-0.2681722026282849,0.9842523548374428,0.9536118774236515,0.07555028578854421,45.74794006347656,2.919335956970362,27,795,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:795:27,27
-0.34717559814453125,-0.23525853576329325,-0.20797289408788022,0.9959017150028073,0.9798474500373732,0.30805817323846507,45.74794006347656,2.919335956970362,27,795,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:795:27,20
-0.591552734375,-0.08006053726203888,-0.10702539902381458,0.9949056899624705,0.9687777290263792,0.0659063485184334,44.65314865112305,2.867217803846149,8,796,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:796:8,8
-0.6560440063476562,-0.14111948603411406,-0.11401637324408243,0.9916898409807364,0.9732250229581015,0.12767173795112066,44.65314865112305,2.867217803846149,8,796,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:796:8,11
-0.3935737609863281,-0.382649810638366,-0.30621815643703276,0.9996220415152152,0.9913416474971724,0.17112307551694358,45.383155822753906,2.95174343562672,10,796,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:796:10,10
-0.35713958740234375,-0.20919345143617818,-0.3307648949228601,0.9942204196831972,0.9336781395356403,0.07728634458778094,45.383155822753906,2.95174343562672,10,796,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:796:10,18
-0.8051872253417969,-0.07681614076461685,-0.06769974230283893,0.9879322617016892,0.9559213540176533,0.09231090278988133,46.1143798828125,3.003141129925806,11,796,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:796:11,11
-0.8696784973144531,-0.1443638825315361,-0.15334202996505808,0.995431351558265,0.9762357562454681,0.01575704856977983,46.1143798828125,3.003141129925806,11,796,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:796:11,8
-0.2544975280761719,-0.12330659550907441,-0.0672970024587739,0.9978433388761246,0.9815143695921384,0.08056547324415816,45.1591682434082,2.6863948054679043,12,796,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:796:12,12
-0.08553314208984375,-0.3948988833613427,-0.0418833194545416,0.9930141075164212,0.9881315450807351,0.009595121047442774,45.1591682434082,2.6863948054679043,12,796,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:796:12,8
-0.324676513671875,-0.3103811769341398,-0.30920448676475343,0.9887260167024644,0.9780233619728548,0.2570004996531573,45.646358489990234,2.050731268523066,14,796,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:796:14,14
-0.4016571044921875,-0.35238380865326846,-0.22812030834925268,0.990338487847201,0.9749671825869713,0.038307220164536714,45.646358489990234,2.050731268523066,14,796,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:796:14,8
-0.4761695861816406,-0.4663058590301894,-0.6024069902841347,0.9992472837503491,0.9248022180236053,0.13494985442713653,45.5021858215332,2.249603313472255,18,796,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:796:18,18
-0.46884918212890625,-0.15366862126863978,-0.21664703711032218,0.988197880702159,0.9864871248122463,0.07450015022509804,45.5021858215332,2.249603313472255,18,796,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:796:18,14
-0.20727920532226562,-0.578974421048688,-0.12937967619552493,0.997668296632936,0.9617157959903456,0.10186496367411843,46.23741149902344,2.7274750247412114,20,796,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:796:20,20
-0.2663764953613281,-0.20757988702639096,-0.02402465080828864,0.9813919281800682,0.9359795083251844,0.23798851943083996,46.23741149902344,2.7274750247412114,20,796,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:796:20,14
-0.8525924682617188,-0.05378508205884813,-0.20470513928070044,0.9864898409991268,0.9235598962596502,0.21212397308412742,45.2512321472168,2.6005147093820886,21,796,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:796:21,21
-0.778900146484375,-0.5950724877483111,-0.0817127849260596,0.9944322124060831,0.958192552276233,0.028505580069148363,45.2512321472168,2.6005147093820886,21,796,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:796:21,20
-0.0623016357421875,-0.10106862369551095,-0.28509307844799037,0.9911665961092367,0.9680664706756302,0.08722998088894392,45.73881912231445,2.291116166758795,27,796,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:796:27,27
-0.23221588134765625,-0.12809958075194317,-0.198361824773724,0.9861716530047885,0.9551721724466607,0.2209307645274199,45.73881912231445,2.291116166758795,27,796,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:796:27,14
-0.2283477783203125,-0.45114755564171816,-0.04021362264886075,0.9926417568758027,0.9212044623196828,0.34138366540103265,45.39301681518555,3.220064005719494,8,797,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:797:8,8
