scenario,score_col,threshold,th,pre_windows,post_windows,pre_fp_rate,post_det_rate,post_flags,first_delay_s
ds3,btail_max_507080,q99_9,7.178628400621737,169,694,0.0,0.9034582132564841,627,18.95092984
ds3,ai_rmse_q_binom_btail70_lam0.25,q90,0.22820837171455888,169,694,0.0,0.9668587896253602,671,18.95092984
ds3,ai_rmse_q_binom_btail70_lam0.25,q95,0.2545306407667798,169,694,0.0,0.9409221902017291,653,18.95092984
ds3,ai_rmse_q_binom_btail70_lam0.25,q99,0.33237380846332615,169,694,0.0,0.8487031700288185,589,19.45092984
ds3,ai_rmse_q_binom_btail70_lam0.25,q99_5,0.41462776185854755,169,694,0.0,0.24639769452449567,171,57.39838083999999
ds3,ai_rmse_q_binom_btail70_lam0.25,q99_9,0.5323384562090282,169,694,0.0,0.22334293948126802,155,61.39838083999999
ds3,ai_rmse_q_binom_btail70_lam0.5,q90,0.2683887446877538,169,694,0.0,0.9668587896253602,671,18.95092984
ds3,ai_rmse_q_binom_btail70_lam0.5,q95,0.2961022210187332,169,694,0.0,0.9452449567723343,656,18.95092984
ds3,ai_rmse_q_binom_btail70_lam0.5,q99,0.3726277633688429,169,694,0.0,0.8645533141210374,600,19.45092984
ds3,ai_rmse_q_binom_btail70_lam0.5,q99_5,0.4542276627999442,169,694,0.0,0.25504322766570603,177,57.39838083999999
ds3,ai_rmse_q_binom_btail70_lam0.5,q99_9,0.5728139229186903,169,694,0.0,0.22334293948126802,155,61.39838083999999
ds3,ai_rmse_q_binom_btail70_lam0.75,q90,0.30755258376962336,169,694,0.0,0.9697406340057637,673,18.95092984
ds3,ai_rmse_q_binom_btail70_lam0.75,q95,0.33282307232806024,169,694,0.0,0.952449567723343,661,18.95092984
ds3,ai_rmse_q_binom_btail70_lam0.75,q99,0.41364169118166105,169,694,0.0,0.8703170028818443,604,19.45092984
ds3,ai_rmse_q_binom_btail70_lam0.75,q99_5,0.49382756374134085,169,694,0.0,0.27089337175792505,188,54.39838083999999
ds3,ai_rmse_q_binom_btail70_lam0.75,q99_9,0.6143438114044849,169,694,0.0,0.22334293948126802,155,61.39838083999999
ds3,ai_rmse_q_binom_btail70_lam1,q90,0.3462989519995325,169,694,0.0,0.9711815561959655,674,18.95092984
ds3,ai_rmse_q_binom_btail70_lam1,q95,0.3738252143330287,169,694,0.0,0.9553314121037464,663,18.95092984
ds3,ai_rmse_q_binom_btail70_lam1,q99,0.45504105519678634,169,694,0.0,0.8731988472622478,606,19.45092984
ds3,ai_rmse_q_binom_btail70_lam1,q99_5,0.5335966203420364,169,694,0.0,0.2838616714697406,197,54.39838083999999
ds3,ai_rmse_q_binom_btail70_lam1,q99_9,0.6558736998902797,169,694,0.0,0.22334293948126802,155,61.39838083999999
ds3,ai_rmse_q_binom_btail70_lam1.5,q90,0.427347246736205,169,694,0.0,0.9697406340057637,673,18.95092984
ds3,ai_rmse_q_binom_btail70_lam1.5,q95,0.45271176739637087,169,694,0.0,0.9553314121037464,663,18.95092984
ds3,ai_rmse_q_binom_btail70_lam1.5,q99,0.5390741878663134,169,694,0.0,0.8760806916426513,608,19.45092984
ds3,ai_rmse_q_binom_btail70_lam1.5,q99_5,0.6143724017193923,169,694,0.0,0.30403458213256485,211,54.39838083999999
ds3,ai_rmse_q_binom_btail70_lam1.5,q99_9,0.738933476861869,169,694,0.0,0.22334293948126802,155,61.39838083999999
ds3,ai_rmse_q_binom_btail70_lam2,q90,0.5066130139292114,169,694,0.0,0.9697406340057637,673,18.95092984
ds3,ai_rmse_q_binom_btail70_lam2,q95,0.5353004507701051,169,694,0.0,0.9610951008645533,667,18.95092984
ds3,ai_rmse_q_binom_btail70_lam2,q99,0.6255807663337297,169,694,0.0,0.8760806916426513,608,19.45092984
ds3,ai_rmse_q_binom_btail70_lam2,q99_5,0.6951481830967481,169,694,0.0,0.3371757925072046,234,54.39838083999999
ds3,ai_rmse_q_binom_btail70_lam2,q99_9,0.8219932538334586,169,694,0.0,0.22478386167146974,156,61.39838083999999
ds3,ai_rmse_q_binom_btail_mean_507080_lam0.25,q90,0.2284204170108246,169,694,0.0,0.9668587896253602,671,18.95092984
ds3,ai_rmse_q_binom_btail_mean_507080_lam0.25,q95,0.2557561753278624,169,694,0.0,0.9394812680115274,652,18.95092984
ds3,ai_rmse_q_binom_btail_mean_507080_lam0.25,q99,0.33269001122470854,169,694,0.0,0.8487031700288185,589,19.45092984
ds3,ai_rmse_q_binom_btail_mean_507080_lam0.25,q99_5,0.4169261651752671,169,694,0.0,0.24351585014409222,169,57.39838083999999
ds3,ai_rmse_q_binom_btail_mean_507080_lam0.25,q99_9,0.5328838640198097,169,694,0.0,0.22334293948126802,155,61.39838083999999
ds3,ai_rmse_q_binom_btail_mean_507080_lam0.5,q90,0.26695318895819936,169,694,0.0,0.968299711815562,672,18.95092984
ds3,ai_rmse_q_binom_btail_mean_507080_lam0.5,q95,0.29541155913808725,169,694,0.0,0.9452449567723343,656,18.95092984
ds3,ai_rmse_q_binom_btail_mean_507080_lam0.5,q99,0.3736510293719676,169,694,0.0,0.861671469740634,598,19.45092984
ds3,ai_rmse_q_binom_btail_mean_507080_lam0.5,q99_5,0.4588244694333833,169,694,0.0,0.24639769452449567,171,57.39838083999999
ds3,ai_rmse_q_binom_btail_mean_507080_lam0.5,q99_9,0.5745722883578009,169,694,0.0,0.22334293948126802,155,61.39838083999999
ds3,ai_rmse_q_binom_btail_mean_507080_lam0.75,q90,0.3062956811149246,169,694,0.0,0.9697406340057637,673,18.95092984
ds3,ai_rmse_q_binom_btail_mean_507080_lam0.75,q95,0.3351246756148531,169,694,0.0,0.9510086455331412,660,18.95092984
ds3,ai_rmse_q_binom_btail_mean_507080_lam0.75,q99,0.4152696895655257,169,694,0.0,0.8674351585014409,602,19.45092984
ds3,ai_rmse_q_binom_btail_mean_507080_lam0.75,q99_5,0.5007227736914995,169,694,0.0,0.2478386167146974,172,57.39838083999999
ds3,ai_rmse_q_binom_btail_mean_507080_lam0.75,q99_9,0.616981359563151,169,694,0.0,0.22334293948126802,155,61.39838083999999
ds3,ai_rmse_q_binom_btail_mean_507080_lam1,q90,0.34387535202233643,169,694,0.0,0.9726224783861671,675,18.95092984
ds3,ai_rmse_q_binom_btail_mean_507080_lam1,q95,0.3750106390921334,169,694,0.0,0.952449567723343,661,18.95092984
ds3,ai_rmse_q_binom_btail_mean_507080_lam1,q99,0.4568883497590837,169,694,0.0,0.8703170028818443,604,19.45092984
ds3,ai_rmse_q_binom_btail_mean_507080_lam1,q99_5,0.5426210779496157,169,694,0.0,0.2507204610951009,174,57.39838083999999
ds3,ai_rmse_q_binom_btail_mean_507080_lam1,q99_9,0.6593904307685011,169,694,0.0,0.22334293948126802,155,61.39838083999999
ds3,ai_rmse_q_binom_btail_mean_507080_lam1.5,q90,0.4233655609794729,169,694,0.0,0.9726224783861671,675,18.95092984
ds3,ai_rmse_q_binom_btail_mean_507080_lam1.5,q95,0.45727381133769823,169,694,0.0,0.9553314121037464,663,18.95092984
ds3,ai_rmse_q_binom_btail_mean_507080_lam1.5,q99,0.5414854883215261,169,694,0.0,0.8731988472622478,606,19.45092984
ds3,ai_rmse_q_binom_btail_mean_507080_lam1.5,q99_5,0.6275205872014051,169,694,0.0,0.260806916426513,181,57.39838083999999
ds3,ai_rmse_q_binom_btail_mean_507080_lam1.5,q99_9,0.7442085731792013,169,694,0.0,0.22334293948126802,155,61.39838083999999
ds3,ai_rmse_q_binom_btail_mean_507080_lam2,q90,0.501077349199919,169,694,0.0,0.9726224783861671,675,18.95092984
ds3,ai_rmse_q_binom_btail_mean_507080_lam2,q95,0.537776407791111,169,694,0.0,0.9596541786743515,666,18.95092984
ds3,ai_rmse_q_binom_btail_mean_507080_lam2,q99,0.6268886494702686,169,694,0.0,0.8746397694524496,607,19.45092984
ds3,ai_rmse_q_binom_btail_mean_507080_lam2,q99_5,0.7121670191835824,169,694,0.0,0.26945244956772335,187,54.39838083999999
ds3,ai_rmse_q_binom_btail_mean_507080_lam2,q99_9,0.8290267155899014,169,694,0.0,0.22334293948126802,155,61.39838083999999
ds3,ai_rmse_q_binom_btail_max_507080_lam0.25,q90,0.22756974201082833,169,694,0.0,0.9668587896253602,671,18.95092984
ds3,ai_rmse_q_binom_btail_max_507080_lam0.25,q95,0.25518319132198153,169,694,0.0,0.9409221902017291,653,18.95092984
ds3,ai_rmse_q_binom_btail_max_507080_lam0.25,q99,0.33370191678903255,169,694,0.0,0.8443804034582133,586,19.45092984
ds3,ai_rmse_q_binom_btail_max_507080_lam0.25,q99_5,0.41674564911816253,169,694,0.0,0.24351585014409222,169,57.39838083999999
ds3,ai_rmse_q_binom_btail_max_507080_lam0.25,q99_9,0.5332023442082073,169,694,0.0,0.22334293948126802,155,61.39838083999999
ds3,ai_rmse_q_binom_btail_max_507080_lam0.5,q90,0.2660983884636282,169,694,0.0,0.968299711815562,672,18.95092984
ds3,ai_rmse_q_binom_btail_max_507080_lam0.5,q95,0.2952257166967392,169,694,0.0,0.9438040345821326,655,18.95092984
ds3,ai_rmse_q_binom_btail_max_507080_lam0.5,q99,0.37042859000995,169,694,0.0,0.8703170028818443,604,19.45092984
ds3,ai_rmse_q_binom_btail_max_507080_lam0.5,q99_5,0.4584634373191742,169,694,0.0,0.24639769452449567,171,57.39838083999999
ds3,ai_rmse_q_binom_btail_max_507080_lam0.5,q99_9,0.5734814727362377,169,694,0.0,0.22334293948126802,155,61.39838083999999
ds3,ai_rmse_q_binom_btail_max_507080_lam0.75,q90,0.3043451359964137,169,694,0.0,0.9697406340057637,673,18.95092984
ds3,ai_rmse_q_binom_btail_max_507080_lam0.75,q95,0.3350174349500253,169,694,0.0,0.9495677233429395,659,18.95092984
ds3,ai_rmse_q_binom_btail_max_507080_lam0.75,q99,0.4112607732138185,169,694,0.0,0.8731988472622478,606,19.45092984
ds3,ai_rmse_q_binom_btail_max_507080_lam0.75,q99_5,0.5001812255201858,169,694,0.0,0.24927953890489912,173,57.39838083999999
ds3,ai_rmse_q_binom_btail_max_507080_lam0.75,q99_9,0.6153451361308062,169,694,0.0,0.22334293948126802,155,61.39838083999999
ds3,ai_rmse_q_binom_btail_max_507080_lam1,q90,0.34230959734768296,169,694,0.0,0.9726224783861671,675,18.95092984
ds3,ai_rmse_q_binom_btail_max_507080_lam1,q95,0.3746721582098032,169,694,0.0,0.952449567723343,661,18.95092984
ds3,ai_rmse_q_binom_btail_max_507080_lam1,q99,0.45301884358373773,169,694,0.0,0.8746397694524496,607,19.45092984
ds3,ai_rmse_q_binom_btail_max_507080_lam1,q99_5,0.5414166963696044,169,694,0.0,0.25504322766570603,177,57.39838083999999
ds3,ai_rmse_q_binom_btail_max_507080_lam1,q99_9,0.6572087995253747,169,694,0.0,0.22334293948126802,155,61.39838083999999
ds3,ai_rmse_q_binom_btail_max_507080_lam1.5,q90,0.42179529846884956,169,694,0.0,0.9726224783861671,675,18.95092984
ds3,ai_rmse_q_binom_btail_max_507080_lam1.5,q95,0.4550856040128674,169,694,0.0,0.9553314121037464,663,18.95092984
ds3,ai_rmse_q_binom_btail_max_507080_lam1.5,q99,0.538217944502445,169,694,0.0,0.877521613832853,609,19.45092984
ds3,ai_rmse_q_binom_btail_max_507080_lam1.5,q99_5,0.6206943171019269,169,694,0.0,0.2838616714697406,197,54.39838083999999
ds3,ai_rmse_q_binom_btail_max_507080_lam1.5,q99_9,0.7409361263145118,169,694,0.0,0.22334293948126802,155,61.39838083999999
ds3,ai_rmse_q_binom_btail_max_507080_lam2,q90,0.49820644273219644,169,694,0.0,0.9726224783861671,675,18.95092984
ds3,ai_rmse_q_binom_btail_max_507080_lam2,q95,0.5355677209027808,169,694,0.0,0.9610951008645533,667,18.95092984
ds3,ai_rmse_q_binom_btail_max_507080_lam2,q99,0.6244854414656584,169,694,0.0,0.877521613832853,609,19.45092984
ds3,ai_rmse_q_binom_btail_max_507080_lam2,q99_5,0.7004404617392243,169,694,0.0,0.3126801152737752,217,54.39838083999999
ds3,ai_rmse_q_binom_btail_max_507080_lam2,q99_9,0.8246634531036486,169,694,0.0,0.22334293948126802,155,61.39838083999999
ds3,ai_rmse_q65_binom_btail70_lam0.25,q90,0.2037163447277195,169,694,0.0,0.9711815561959655,674,18.95092984
ds3,ai_rmse_q65_binom_btail70_lam0.25,q95,0.2251500392296238,169,694,0.0,0.9610951008645533,667,18.95092984
ds3,ai_rmse_q65_binom_btail70_lam0.25,q99,0.29340710958354305,169,694,0.0,0.8962536023054755,622,19.45092984
ds3,ai_rmse_q65_binom_btail70_lam0.25,q99_5,0.3319766671761596,169,694,0.0,0.7824207492795389,543,19.95092984
ds3,ai_rmse_q65_binom_btail70_lam0.25,q99_9,0.4252556198011309,169,694,0.0,0.23631123919308358,164,57.39838083999999
ds3,ai_rmse_q65_binom_btail70_lam0.5,q90,0.2368727198275828,169,694,0.0,0.9711815561959655,674,18.95092984
ds3,ai_rmse_q65_binom_btail70_lam0.5,q95,0.258911974403003,169,694,0.0,0.9639769452449568,669,18.95092984
ds3,ai_rmse_q65_binom_btail70_lam0.5,q99,0.3276359791658849,169,694,0.0,0.899135446685879,624,19.45092984
ds3,ai_rmse_q65_binom_btail70_lam0.5,q99_5,0.36764693425068734,169,694,0.0,0.7982708933717579,554,19.95092984
ds3,ai_rmse_q65_binom_btail70_lam0.5,q99_9,0.45941288949682624,169,694,0.0,0.23631123919308358,164,57.39838083999999
ds3,ai_rmse_q65_binom_btail70_lam0.75,q90,0.2712119071850838,169,694,0.0,0.9726224783861671,675,18.95092984
ds3,ai_rmse_q65_binom_btail70_lam0.75,q95,0.2927749271852228,169,694,0.0,0.9654178674351584,670,18.95092984
ds3,ai_rmse_q65_binom_btail70_lam0.75,q99,0.3619033099895475,169,694,0.0,0.899135446685879,624,19.45092984
ds3,ai_rmse_q65_binom_btail70_lam0.75,q99_5,0.4033172013252151,169,694,0.0,0.8025936599423631,557,19.95092984
ds3,ai_rmse_q65_binom_btail70_lam0.75,q99_9,0.49357015919252156,169,694,0.0,0.23631123919308358,164,57.39838083999999
ds3,ai_rmse_q65_binom_btail70_lam1,q90,0.3051049895612785,169,694,0.0,0.9726224783861671,675,18.95092984
ds3,ai_rmse_q65_binom_btail70_lam1,q95,0.32656799269282727,169,694,0.0,0.9654178674351584,670,18.95092984
ds3,ai_rmse_q65_binom_btail70_lam1,q99,0.3949853720987446,169,694,0.0,0.9005763688760807,625,19.45092984
ds3,ai_rmse_q65_binom_btail70_lam1,q99_5,0.43898746839974284,169,694,0.0,0.8112391930835735,563,19.95092984
ds3,ai_rmse_q65_binom_btail70_lam1,q99_9,0.5277274288882169,169,694,0.0,0.2377521613832853,165,57.39838083999999
ds3,ai_rmse_q65_binom_btail70_lam1.5,q90,0.3727193485319487,169,694,0.0,0.9740634005763689,676,18.95092984
ds3,ai_rmse_q65_binom_btail70_lam1.5,q95,0.395705575985988,169,694,0.0,0.9639769452449568,669,18.95092984
ds3,ai_rmse_q65_binom_btail70_lam1.5,q99,0.46229565421760127,169,694,0.0,0.9048991354466859,628,19.45092984
ds3,ai_rmse_q65_binom_btail70_lam1.5,q99_5,0.5064245689818673,169,694,0.0,0.8371757925072046,581,19.95092984
ds3,ai_rmse_q65_binom_btail70_lam1.5,q99_9,0.5960419682796075,169,694,0.0,0.2377521613832853,165,57.39838083999999
ds3,ai_rmse_q65_binom_btail70_lam2,q90,0.44022486534780136,169,694,0.0,0.9740634005763689,676,18.95092984
ds3,ai_rmse_q65_binom_btail70_lam2,q95,0.4645444447209008,169,694,0.0,0.9654178674351584,670,18.95092984
ds3,ai_rmse_q65_binom_btail70_lam2,q99,0.5313662306162265,169,694,0.0,0.9106628242074928,632,19.45092984
ds3,ai_rmse_q65_binom_btail70_lam2,q99_5,0.5765444289436081,169,694,0.0,0.8573487031700289,595,19.45092984
ds3,ai_rmse_q65_binom_btail70_lam2,q99_9,0.6643565076709982,169,694,0.0,0.2377521613832853,165,57.39838083999999
ds3,ai_rmse_q65_binom_btail_mean_507080_lam0.25,q90,0.2031088799693759,169,694,0.0,0.9711815561959655,674,18.95092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam0.25,q95,0.22481907269444978,169,694,0.0,0.9610951008645533,667,18.95092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam0.25,q99,0.29316251369748386,169,694,0.0,0.8962536023054755,622,19.45092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam0.25,q99_5,0.3309588652866488,169,694,0.0,0.7982708933717579,554,19.95092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam0.25,q99_9,0.42653736288768923,169,694,0.0,0.23631123919308358,164,57.39838083999999
ds3,ai_rmse_q65_binom_btail_mean_507080_lam0.5,q90,0.23586754959418862,169,694,0.0,0.9711815561959655,674,18.95092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam0.5,q95,0.259746373009504,169,694,0.0,0.962536023054755,668,18.95092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam0.5,q99,0.32714678739376646,169,694,0.0,0.899135446685879,624,19.45092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam0.5,q99_5,0.3656113304716658,169,694,0.0,0.8054755043227666,559,19.95092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam0.5,q99_9,0.46197637566994293,169,694,0.0,0.23631123919308358,164,57.39838083999999
ds3,ai_rmse_q65_binom_btail_mean_507080_lam0.75,q90,0.26965969661945954,169,694,0.0,0.9726224783861671,675,18.95092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam0.75,q95,0.2927203355523125,169,694,0.0,0.9654178674351584,670,18.95092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam0.75,q99,0.3615455127016758,169,694,0.0,0.899135446685879,624,19.45092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam0.75,q99_5,0.4002637956566827,169,694,0.0,0.8242074927953891,572,19.95092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam0.75,q99_9,0.4974153884521965,169,694,0.0,0.23631123919308358,164,57.39838083999999
ds3,ai_rmse_q65_binom_btail_mean_507080_lam1,q90,0.30299312279406543,169,694,0.0,0.9726224783861671,675,18.95092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam1,q95,0.3271910344307195,169,694,0.0,0.9639769452449568,669,18.95092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam1,q99,0.3939148102701748,169,694,0.0,0.9005763688760807,625,19.45092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam1,q99_5,0.43491626084169965,169,694,0.0,0.8357348703170029,580,19.95092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam1,q99_9,0.5328544012344502,169,694,0.0,0.23631123919308358,164,57.39838083999999
ds3,ai_rmse_q65_binom_btail_mean_507080_lam1.5,q90,0.36878147018463764,169,694,0.0,0.9740634005763689,676,18.95092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam1.5,q95,0.39832581338989287,169,694,0.0,0.9639769452449568,669,18.95092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam1.5,q99,0.46048241033499704,169,694,0.0,0.909221902017291,631,19.45092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam1.5,q99_5,0.5042211912117335,169,694,0.0,0.8544668587896254,593,19.45092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam1.5,q99_9,0.6037324267989574,169,694,0.0,0.23631123919308358,164,57.39838083999999
ds3,ai_rmse_q65_binom_btail_mean_507080_lam2,q90,0.4351010853853276,169,694,0.0,0.9740634005763689,676,18.95092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam2,q95,0.4679734526233188,169,694,0.0,0.9654178674351584,670,18.95092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam2,q99,0.5285508175355899,169,694,0.0,0.9106628242074928,632,19.45092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam2,q99_5,0.5735261215817674,169,694,0.0,0.8674351585014409,602,19.45092984
ds3,ai_rmse_q65_binom_btail_mean_507080_lam2,q99_9,0.6746104523634648,169,694,0.0,0.2377521613832853,165,57.39838083999999
ds3,ai_rmse_q65_binom_btail_max_507080_lam0.25,q90,0.2024251625943442,169,694,0.0,0.9711815561959655,674,18.95092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam0.25,q95,0.22540291050696903,169,694,0.0,0.9610951008645533,667,18.95092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam0.25,q99,0.29392864461332213,169,694,0.0,0.8948126801152738,621,19.45092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam0.25,q99_5,0.3308148367173784,169,694,0.0,0.7982708933717579,554,19.95092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam0.25,q99_9,0.4260148979892524,169,694,0.0,0.23631123919308358,164,57.39838083999999
ds3,ai_rmse_q65_binom_btail_max_507080_lam0.5,q90,0.23553885058952623,169,694,0.0,0.9726224783861671,675,18.95092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam0.5,q95,0.2585389519247358,169,694,0.0,0.962536023054755,668,18.95092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam0.5,q99,0.3277520618483564,169,694,0.0,0.899135446685879,624,19.45092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam0.5,q99_5,0.36532327333312486,169,694,0.0,0.8126801152737753,564,19.95092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam0.5,q99_9,0.46093144587306917,169,694,0.0,0.23631123919308358,164,57.39838083999999
ds3,ai_rmse_q65_binom_btail_max_507080_lam0.75,q90,0.2683692332257969,169,694,0.0,0.9726224783861671,675,18.95092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam0.75,q95,0.2921905218785084,169,694,0.0,0.9639769452449568,669,18.95092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam0.75,q99,0.3610615743316922,169,694,0.0,0.899135446685879,624,19.45092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam0.75,q99_5,0.39983170994887135,169,694,0.0,0.829971181556196,576,19.95092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam0.75,q99_9,0.495847993756886,169,694,0.0,0.23631123919308358,164,57.39838083999999
ds3,ai_rmse_q65_binom_btail_max_507080_lam1,q90,0.30060513542069733,169,694,0.0,0.9740634005763689,676,18.95092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam1,q95,0.32599652970325543,169,694,0.0,0.9639769452449568,669,18.95092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam1,q99,0.39471803755492835,169,694,0.0,0.9005763688760807,625,19.45092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam1,q99_5,0.43453856324229806,169,694,0.0,0.8357348703170029,580,19.95092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam1,q99_9,0.5307645416407027,169,694,0.0,0.23631123919308358,164,57.39838083999999
ds3,ai_rmse_q65_binom_btail_max_507080_lam1.5,q90,0.36748540249488343,169,694,0.0,0.9726224783861671,675,18.95092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam1.5,q95,0.39582792970301467,169,694,0.0,0.9639769452449568,669,18.95092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam1.5,q99,0.4606351044955723,169,694,0.0,0.909221902017291,631,19.45092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam1.5,q99_5,0.5042045252259698,169,694,0.0,0.8544668587896254,593,19.45092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam1.5,q99_9,0.6005976374083364,169,694,0.0,0.2377521613832853,165,57.39838083999999
ds3,ai_rmse_q65_binom_btail_max_507080_lam2,q90,0.43288831140322787,169,694,0.0,0.9726224783861671,675,18.95092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam2,q95,0.465327686251904,169,694,0.0,0.9654178674351584,670,18.95092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam2,q99,0.5307627701969155,169,694,0.0,0.909221902017291,631,19.45092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam2,q99_5,0.5734712043946544,169,694,0.0,0.8688760806916427,603,19.45092984
ds3,ai_rmse_q65_binom_btail_max_507080_lam2,q99_9,0.67043073317597,169,694,0.0,0.2377521613832853,165,57.39838083999999
ds4,ai_rmse_q,q90,0.18903206288814545,168,35,0.0,0.6571428571428571,23,13.540465319999996
ds4,ai_rmse_q,q95,0.21795486003160475,168,35,0.0,0.3142857142857143,11,13.540465319999996
ds4,ai_rmse_q,q99,0.2959910968244072,168,35,0.0,0.02857142857142857,1,14.040465319999996
ds4,ai_rmse_q,q99_5,0.37719826676696533,168,35,0.0,0.0,0,
ds4,ai_rmse_q,q99_9,0.49577592371851364,168,35,0.0,0.0,0,
ds4,ai_rmse_q65,q90,0.1709501744806766,168,35,0.0,0.6,21,13.540465319999996
ds4,ai_rmse_q65,q95,0.1912437710538506,168,35,0.0,0.5142857142857142,18,13.540465319999996
ds4,ai_rmse_q65,q99,0.25917824000120127,168,35,0.0,0.02857142857142857,1,14.040465319999996
ds4,ai_rmse_q65,q99_5,0.29630640010163184,168,35,0.0,0.0,0,
ds4,ai_rmse_q65,q99_9,0.3910983501054356,168,35,0.0,0.0,0,
ds4,ai_rmse_mean,q90,0.309336300925775,168,35,0.005952380952380952,0.0,0,
ds4,ai_rmse_mean,q95,0.4353104509921236,168,35,0.0,0.0,0,
ds4,ai_rmse_mean,q99,0.5997058920399707,168,35,0.0,0.0,0,
ds4,ai_rmse_mean,q99_5,0.6885577907487748,168,35,0.0,0.0,0,
ds4,ai_rmse_mean,q99_9,0.9696458740577336,168,35,0.0,0.0,0,
ds4,ai_rmse_top3_mean,q90,0.8484882379571599,168,35,0.017857142857142856,0.0,0,
ds4,ai_rmse_top3_mean,q95,1.2179304659366605,168,35,0.0,0.0,0,
ds4,ai_rmse_top3_mean,q99,1.82306379199028,168,35,0.0,0.0,0,
ds4,ai_rmse_top3_mean,q99_5,2.1111431275556476,168,35,0.0,0.0,0,
ds4,ai_rmse_top3_mean,q99_9,3.109057335838749,168,35,0.0,0.0,0,
ds4,btail70,q90,1.8953326990332149,168,35,0.0,0.6571428571428571,23,13.540465319999996
ds4,btail70,q95,3.050209845006388,168,35,0.0,0.6,21,13.540465319999996
ds4,btail70,q99,4.54764887800219,168,35,0.0,0.3142857142857143,11,13.540465319999996
ds4,btail70,q99_5,5.451260176144335,168,35,0.0,0.2857142857142857,10,13.540465319999996
ds4,btail70,q99_9,6.679247420108968,168,35,0.0,0.08571428571428572,3,13.540465319999996
ds4,btail_mean_507080,q90,1.981259664637852,168,35,0.0,0.8,28,13.540465319999996
ds4,btail_mean_507080,q95,2.5978605732543683,168,35,0.0,0.7428571428571429,26,13.540465319999996
ds4,btail_mean_507080,q99,4.170007253813014,168,35,0.0,0.45714285714285713,16,13.540465319999996
ds4,btail_mean_507080,q99_5,4.69479322854163,168,35,0.0,0.4,14,13.540465319999996
ds4,btail_mean_507080,q99_9,6.144208792315444,168,35,0.0,0.11428571428571428,4,13.540465319999996
ds4,btail_max_507080,q90,2.9875741536925293,168,35,0.0,0.7714285714285715,27,13.540465319999996
ds4,btail_max_507080,q95,3.4199263667684323,168,35,0.0,0.7142857142857143,25,13.540465319999996
ds4,btail_max_507080,q99,5.139712336371398,168,35,0.0,0.5714285714285714,20,13.540465319999996
ds4,btail_max_507080,q99_5,6.443778273406375,168,35,0.0,0.45714285714285713,16,13.540465319999996
ds4,btail_max_507080,q99_9,7.178628400621737,168,35,0.0,0.08571428571428572,3,13.540465319999996
ds4,ai_rmse_q_binom_btail70_lam0.25,q90,0.22820837171455888,168,35,0.0,0.6571428571428571,23,13.540465319999996
ds4,ai_rmse_q_binom_btail70_lam0.25,q95,0.2545306407667798,168,35,0.0,0.4,14,13.540465319999996
