scenario,time_bin,availability_time_s,detector,status,reason,score,ll0,ll1,n,k0,k1,epoch_count,prn_count,geometry_valid,geometry_mode,offline_oracle_geometry,causal_deployment_ready
DS8,83,42.22356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.46229638521398253,,,,,,725,10,,,,
DS8,83,41.99932476,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,725,10,,,,
DS8,84,42.49932572,A1,AVAILABLE,,-227.84484104120554,-5928.29575736038,-5886.432364520491,450,51,102,725,10,,,,
DS8,84,42.49932572,A2,AVAILABLE,,-479.82781093188873,,,,,,725,10,,,,
DS8,84,42.49932572,A3,AVAILABLE,,-11079.26302813802,-172636.1725754037,-171286.35702840285,13050,1460,2914,725,10,True,,,
DS8,84,42.49932572,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,725,10,,,,
DS8,84,42.49932572,Full,AVAILABLE,,-11079.263078565471,-172636.1726787906,-171286.35715700348,13050,1460,2914,725,10,True,offline_physics_los,True,False
DS8,84,42.49932572,Neural-with-energy,AVAILABLE,,-11079.263071699761,-172636.17243537854,-171286.35691015856,13050,1460,2914,725,10,True,,,
DS8,84,42.49932572,Power-only,AVAILABLE,,13288781905619.951,,,,,,725,10,,,,
DS8,84,42.72356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.3538858294601781,,,,,,725,10,,,,
DS8,84,42.49932572,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,725,10,,,,
DS8,85,42.99932664,A1,AVAILABLE,,-236.6389836031193,-5933.196461313446,-5895.730139754514,450,51,102,725,10,,,,
DS8,85,42.99932664,A2,AVAILABLE,,-483.085516621755,,,,,,725,10,,,,
DS8,85,42.99932664,A3,AVAILABLE,,-11146.302357442148,-172526.38198991923,-171210.08610757045,13050,1460,2914,725,10,True,,,
DS8,85,42.99932664,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,725,10,,,,
DS8,85,42.99932664,Full,AVAILABLE,,-11146.302268418885,-172526.38210300697,-171210.08617614655,13050,1460,2914,725,10,True,offline_physics_los,True,False
DS8,85,42.99932664,Neural-with-energy,AVAILABLE,,-11146.302261004626,-172526.38214487286,-171210.0862143053,13050,1460,2914,725,10,True,,,
DS8,85,42.99932664,Power-only,AVAILABLE,,13250877769936.777,,,,,,725,10,,,,
DS8,85,43.22356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.38604793935939075,,,,,,725,10,,,,
DS8,85,42.99932664,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,725,10,,,,
DS8,86,43.4993276,A1,AVAILABLE,,-221.18132081270403,-5957.145872389374,-5911.9507194352345,450,51,102,725,10,,,,
DS8,86,43.4993276,A2,AVAILABLE,,-442.36264162540806,,,,,,725,10,,,,
DS8,86,43.4993276,A3,AVAILABLE,,-11348.941813503096,-172362.693252992,-171147.7170986737,13050,1460,2914,725,10,True,,,
DS8,86,43.4993276,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,725,10,,,,
DS8,86,43.4993276,Full,AVAILABLE,,-11348.941846126103,-172362.69323218142,-171147.71709417462,13050,1460,2914,725,10,True,offline_physics_los,True,False
DS8,86,43.4993276,Neural-with-energy,AVAILABLE,,-11348.941796041438,-172362.693043945,-171147.71688089587,13050,1460,2914,725,10,True,,,
DS8,86,43.4993276,Power-only,AVAILABLE,,13177050431286.371,,,,,,725,10,,,,
DS8,86,43.72356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.3179329053103269,,,,,,725,10,,,,
DS8,86,43.4993276,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,725,10,,,,
DS8,87,43.99932856,A1,AVAILABLE,,-221.61805783003354,-5943.393762972071,-5898.416978526597,450,51,102,725,10,,,,
DS8,87,43.99932856,A2,AVAILABLE,,-478.858054293368,,,,,,725,10,,,,
DS8,87,43.99932856,A3,AVAILABLE,,-11072.878471747792,-172674.81411330376,-171321.8062881078,13050,1460,2914,725,10,True,,,
DS8,87,43.99932856,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,725,10,,,,
DS8,87,43.99932856,Full,AVAILABLE,,-11072.878605686006,-172674.81410331334,-171321.8063450865,13050,1460,2914,725,10,True,offline_physics_los,True,False
DS8,87,43.99932856,Neural-with-energy,AVAILABLE,,-11072.878579262639,-172674.81393610119,-171321.80616466264,13050,1460,2914,725,10,True,,,
DS8,87,43.99932856,Power-only,AVAILABLE,,13136798433570.027,,,,,,725,10,,,,
DS8,87,44.22356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.356733059546411,,,,,,725,10,,,,
DS8,87,43.99932856,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,725,10,,,,
DS8,88,44.49932948,A1,AVAILABLE,,-218.43813743925045,-5942.774107952459,-5896.207363311593,450,51,102,725,10,,,,
DS8,88,44.49932948,A2,AVAILABLE,,-455.12462727944353,,,,,,725,10,,,,
DS8,88,44.49932948,A3,AVAILABLE,,-11167.857963125565,-172491.8808373515,-171186.3627578444,13050,1460,2914,725,10,True,,,
DS8,88,44.49932948,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,725,10,,,,
DS8,88,44.49932948,Full,UNAVAILABLE_INVALID_SHARED_FIT,boundary_or_nonconvergence,,,,,,,725,10,False,offline_physics_los,True,False
DS8,88,44.49932948,Neural-with-energy,AVAILABLE,,-11167.858077601815,-172491.8807161638,-171186.36269389486,13050,1460,2914,725,10,True,,,
DS8,88,44.49932948,Power-only,AVAILABLE,,13115381082830.691,,,,,,725,10,,,,
DS8,88,44.72356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.38818336192406544,,,,,,725,10,,,,
DS8,88,44.49932948,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,725,10,,,,
DS8,89,44.99861372,A1,AVAILABLE,,-207.52080339880547,-5971.550038023934,-5919.524626362845,450,51,102,603,10,,,,
DS8,89,44.99861372,A2,AVAILABLE,,-426.16209420611915,,,,,,603,10,,,,
DS8,89,44.99861372,A3,AVAILABLE,,-9098.67500412751,-143342.90242740774,-142270.40511192437,10854,1216,2426,603,10,True,,,
DS8,89,44.99861372,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,603,10,,,,
DS8,89,44.99861372,Full,AVAILABLE,,-9098.675124523945,-143342.90240600906,-142270.4051507239,10854,1216,2426,603,10,True,offline_physics_los,True,False
DS8,89,44.99861372,Neural-with-energy,AVAILABLE,,-9098.675215893034,-143342.9022914989,-142270.4050818983,10854,1216,2426,603,10,True,,,
DS8,89,44.99861372,Power-only,AVAILABLE,,12792785831183.418,,,,,,603,10,,,,
DS8,89,45.22356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.5742828560295161,,,,,,603,10,,,,
DS8,89,44.99861372,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,603,10,,,,
DS8,90,45.49861388,A1,AVAILABLE,,-204.80649124030958,-5960.415541065054,-5907.032973324717,450,51,102,250,10,,,,
DS8,90,45.49861388,A2,AVAILABLE,,-442.9559633536808,,,,,,250,10,,,,
DS8,90,45.49861388,A3,AVAILABLE,,-3445.982203120773,-59439.243595424625,-59042.45286269389,4500,510,1014,250,10,True,,,
DS8,90,45.49861388,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,,,,
DS8,90,45.49861388,Full,AVAILABLE,,-3445.9821833331807,-59439.24349413553,-59042.452751511,4500,510,1014,250,10,True,offline_physics_los,True,False
DS8,90,45.49861388,Neural-with-energy,AVAILABLE,,-3445.9821795028984,-59439.24369713552,-59042.45295259585,4500,510,1014,250,10,True,,,
DS8,90,45.49861388,Power-only,AVAILABLE,,12768880723758.004,,,,,,250,10,,,,
DS8,90,45.72356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.5485371146394913,,,,,,250,10,,,,
DS8,90,45.49861388,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,250,10,,,,
DS8,91,45.998614,A1,AVAILABLE,,-210.91041610370837,-5951.042941511777,-5900.71233620314,450,51,102,250,10,,,,
DS8,91,45.998614,A2,AVAILABLE,,-431.0625050198472,,,,,,250,10,,,,
DS8,91,45.998614,A3,AVAILABLE,,-3383.0960767149954,-59427.58234200127,-58999.348546067646,4500,510,1014,250,10,True,,,
DS8,91,45.998614,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,,,,
DS8,91,45.998614,Full,AVAILABLE,,-3383.0961321482027,-59427.58234601466,-58999.34857779764,4500,510,1014,250,10,True,offline_physics_los,True,False
DS8,91,45.998614,Neural-with-energy,AVAILABLE,,-3383.0960651088244,-59427.58233485903,-58999.34853312232,4500,510,1014,250,10,True,,,
DS8,91,45.998614,Power-only,AVAILABLE,,12895941128146.639,,,,,,250,10,,,,
DS8,91,46.22356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.5296862165432843,,,,,,250,10,,,,
DS8,91,45.998614,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,250,10,,,,
DS8,92,46.49861416,A1,AVAILABLE,,-227.24291621453256,-5946.233653472558,-5904.069298219333,450,51,102,250,10,,,,
DS8,92,46.49861416,A2,AVAILABLE,,-459.7471250866763,,,,,,250,10,,,,
DS8,92,46.49861416,A3,AVAILABLE,,-3498.3095821599854,-59385.29672795875,-59014.66968474762,4500,510,1014,250,10,True,,,
DS8,92,46.49861416,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,,,,
DS8,92,46.49861416,Full,AVAILABLE,,-3498.3095957961777,-59385.296715012526,-59014.669678619495,4500,510,1014,250,10,True,offline_physics_los,True,False
DS8,92,46.49861416,Neural-with-energy,AVAILABLE,,-3498.3096313977585,-59385.29666245624,-59014.669643864,4500,510,1014,250,10,True,,,
DS8,92,46.49861416,Power-only,AVAILABLE,,12833672805906.396,,,,,,250,10,,,,
DS8,92,46.72356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.5150896350248174,,,,,,250,10,,,,
DS8,92,46.49861416,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,250,10,,,,
DS8,93,46.99861428,A1,AVAILABLE,,-231.03880503349853,-5948.1565081523095,-5907.890097308567,450,51,102,250,10,,,,
DS8,93,46.99861428,A2,AVAILABLE,,-464.86357135296544,,,,,,250,10,,,,
DS8,93,46.99861428,A3,AVAILABLE,,-3371.1752822252893,-59474.808083892036,-59040.61389071356,4500,510,1014,250,10,True,,,
DS8,93,46.99861428,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,,,,
DS8,93,46.99861428,Full,AVAILABLE,,-3371.175284431505,-59474.80800614422,-59040.613814068856,4500,510,1014,250,10,True,offline_physics_los,True,False
DS8,93,46.99861428,Neural-with-energy,AVAILABLE,,-3371.175323071191,-59474.80815903642,-59040.6139862809,4500,510,1014,250,10,True,,,
DS8,93,46.99861428,Power-only,AVAILABLE,,13093742906296.105,,,,,,250,10,,,,
DS8,93,47.22356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.5046006068322789,,,,,,250,10,,,,
DS8,93,46.99861428,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,250,10,,,,
DS8,94,47.49861444,A1,AVAILABLE,,-221.3885365109926,-5951.10507440225,-5906.0135292972545,450,51,102,250,10,,,,
DS8,94,47.49861444,A2,AVAILABLE,,-450.3862710257456,,,,,,250,10,,,,
DS8,94,47.49861444,A3,AVAILABLE,,-3423.3434741364035,-59447.113869871086,-59039.00377264817,4500,510,1014,250,10,True,,,
DS8,94,47.49861444,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,,,,
DS8,94,47.49861444,Full,AVAILABLE,,-3423.3434554387786,-59447.11392287511,-59039.00381630338,4500,510,1014,250,10,True,offline_physics_los,True,False
DS8,94,47.49861444,Neural-with-energy,AVAILABLE,,-3423.3434729446017,-59447.1139261344,-59039.00382831558,4500,510,1014,250,10,True,,,
DS8,94,47.49861444,Power-only,AVAILABLE,,12844680822612.027,,,,,,250,10,,,,
DS8,94,47.72356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.42559824757609666,,,,,,250,10,,,,
DS8,94,47.49861444,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,250,10,,,,
DS8,95,47.99861456,A1,AVAILABLE,,-203.08405618709173,-5967.916285655581,-5913.672500388636,450,51,102,250,10,,,,
DS8,95,47.99861456,A2,AVAILABLE,,-406.16811237418347,,,,,,250,10,,,,
DS8,95,47.99861456,A3,AVAILABLE,,-3461.8987409457186,-59430.89319560844,-59042.06073179018,4500,510,1014,250,10,True,,,
DS8,95,47.99861456,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,,,,
DS8,95,47.99861456,Full,AVAILABLE,,-3461.898737291267,-59430.893126342824,-59042.06066069734,4500,510,1014,250,10,True,offline_physics_los,True,False
DS8,95,47.99861456,Neural-with-energy,AVAILABLE,,-3461.898730722969,-59430.89339640708,-59042.06092747745,4500,510,1014,250,10,True,,,
DS8,95,47.99861456,Power-only,AVAILABLE,,12906852741021.074,,,,,,250,10,,,,
DS8,95,48.22356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.6023440202685395,,,,,,250,10,,,,
DS8,95,47.99861456,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,250,10,,,,
DS8,96,48.49861472,A1,AVAILABLE,,-234.77020650027032,-5943.989819169055,-5905.589109058699,450,51,102,250,10,,,,
DS8,96,48.49861472,A2,AVAILABLE,,-483.6854365735038,,,,,,250,10,,,,
DS8,96,48.49861472,A3,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,False,,,
DS8,96,48.49861472,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,,,,
DS8,96,48.49861472,Full,UNAVAILABLE_INVALID_SHARED_FIT,boundary_or_nonconvergence,,,,,,,250,10,False,offline_physics_los,True,False
DS8,96,48.49861472,Neural-with-energy,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,False,,,
DS8,96,48.49861472,Power-only,AVAILABLE,,12784373498700.596,,,,,,250,10,,,,
DS8,96,48.72356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.5695829878187588,,,,,,250,10,,,,
DS8,96,48.49861472,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,250,10,,,,
DS8,97,48.99861488,A1,UNAVAILABLE_INVALID_FIT,,,,,,,,250,10,,,,
DS8,97,48.99861488,A2,UNAVAILABLE_INVALID_FIT,,,,,,,,250,10,,,,
DS8,97,48.99861488,A3,AVAILABLE,,-3479.332559861825,-59374.479420544114,-58994.36386618391,4500,510,1014,250,10,True,,,
DS8,97,48.99861488,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,,,,
DS8,97,48.99861488,Full,AVAILABLE,,-3479.3326200259908,-59374.47941872566,-58994.36389444754,4500,510,1014,250,10,True,offline_physics_los,True,False
DS8,97,48.99861488,Neural-with-energy,AVAILABLE,,-3479.332570614817,-59374.4794418592,-58994.36389287549,4500,510,1014,250,10,True,,,
DS8,97,48.99861488,Power-only,AVAILABLE,,13134010394399.863,,,,,,250,10,,,,
DS8,97,49.22356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.545470621427735,,,,,,250,10,,,,
DS8,97,48.99861488,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,250,10,,,,
DS8,98,49.498615,A1,AVAILABLE,,-172.1934850455126,-5966.236828831701,-5896.547757993966,450,51,102,250,10,,,,
DS8,98,49.498615,A2,AVAILABLE,,-440.7541641506489,,,,,,250,10,,,,
DS8,98,49.498615,A3,AVAILABLE,,-3284.193098707852,-59471.609593332956,-58993.92430839576,4500,510,1014,250,10,True,,,
DS8,98,49.498615,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,,,,
DS8,98,49.498615,Full,AVAILABLE,,-3284.193033250034,-59471.6096785276,-58993.9243608615,4500,510,1014,250,10,True,offline_physics_los,True,False
DS8,98,49.498615,Neural-with-energy,AVAILABLE,,-3284.1930376576347,-59471.60971854109,-58993.92440307879,4500,510,1014,250,10,True,,,
DS8,98,49.498615,Power-only,AVAILABLE,,13042565868790.35,,,,,,250,10,,,,
DS8,98,49.72356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.6530115751044567,,,,,,250,10,,,,
DS8,98,49.498615,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,250,10,,,,
DS8,99,49.99861516,A1,AVAILABLE,,-217.19694501011497,-5943.579495720526,-5896.392154865092,450,51,102,250,10,,,,
DS8,99,49.99861516,A2,AVAILABLE,,-461.91516502047057,,,,,,250,10,,,,
DS8,99,49.99861516,A3,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,False,,,
DS8,99,49.99861516,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,,,,
DS8,99,49.99861516,Full,AVAILABLE,,-3380.7952716917935,-59481.49707988327,-59052.11288143805,4500,510,1014,250,10,True,offline_physics_los,True,False
DS8,99,49.99861516,Neural-with-energy,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,False,,,
DS8,99,49.99861516,Power-only,AVAILABLE,,12754931691895.637,,,,,,250,10,,,,
DS8,99,50.22356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.53690647378023,,,,,,250,10,,,,
DS8,99,49.99861516,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,250,10,,,,
DS8,100,50.49861528,A1,AVAILABLE,,-223.30918390736213,-5941.669244338336,-5897.538022931526,450,51,102,250,10,,,,
DS8,100,50.49861528,A2,AVAILABLE,,-459.7025794271606,,,,,,250,10,,,,
DS8,100,50.49861528,A3,AVAILABLE,,-3540.0519187997124,-59391.87177348736,-59042.115898596094,4500,510,1014,250,10,True,,,
DS8,100,50.49861528,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,,,,
DS8,100,50.49861528,Full,AVAILABLE,,-3540.051916811426,-59391.87173063008,-59042.115854744676,4500,510,1014,250,10,True,offline_physics_los,True,False
DS8,100,50.49861528,Neural-with-energy,AVAILABLE,,-3540.0519522069662,-59391.87176902672,-59042.115910839086,4500,510,1014,250,10,True,,,
DS8,100,50.49861528,Power-only,AVAILABLE,,13037514587056.27,,,,,,250,10,,,,
DS8,100,50.72356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.44310624275391397,,,,,,250,10,,,,
DS8,100,50.49861528,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,250,10,,,,
DS8,101,50.99861544,A1,AVAILABLE,,-234.71582533143908,-5940.507115863306,-5902.079215168535,450,51,102,250,10,,,,
DS8,101,50.99861544,A2,AVAILABLE,,-469.43165066287816,,,,,,250,10,,,,
DS8,101,50.99861544,A3,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,False,,,
DS8,101,50.99861544,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,,,,
DS8,101,50.99861544,Full,UNAVAILABLE_INVALID_SHARED_FIT,boundary_or_nonconvergence,,,,,,,250,10,False,offline_physics_los,True,False
DS8,101,50.99861544,Neural-with-energy,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,False,,,
DS8,101,50.99861544,Power-only,AVAILABLE,,13251627542606.84,,,,,,250,10,,,,
DS8,101,51.22356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.4501546546827897,,,,,,250,10,,,,
DS8,101,50.99861544,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,250,10,,,,
DS8,102,51.49861556,A1,AVAILABLE,,-212.14309398139437,-5948.241101903237,-5898.526835533443,450,51,102,250,10,,,,
DS8,102,51.49861556,A2,AVAILABLE,,-457.2991551379462,,,,,,250,10,,,,
DS8,102,51.49861556,A3,AVAILABLE,,-3488.775523633216,-59480.00441327129,-59104.610340796775,4500,510,1014,250,10,True,,,
DS8,102,51.49861556,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,,,,
DS8,102,51.49861556,Full,AVAILABLE,,-3488.7755391473183,-59480.00430058807,-59104.61023587061,4500,510,1014,250,10,True,offline_physics_los,True,False
DS8,102,51.49861556,Neural-with-energy,AVAILABLE,,-3488.7753424472903,-59480.004631086,-59104.61046801852,4500,510,1014,250,10,True,,,
DS8,102,51.49861556,Power-only,AVAILABLE,,13064430375533.42,,,,,,250,10,,,,
DS8,102,51.72356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.38476378346397977,,,,,,250,10,,,,
DS8,102,51.49861556,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,250,10,,,,
DS8,103,51.99861572,A1,AVAILABLE,,-235.27902253796117,-5950.56433369577,-5912.418031604259,450,51,102,250,10,,,,
DS8,103,51.99861572,A2,AVAILABLE,,-471.4453015074739,,,,,,250,10,,,,
DS8,103,51.99861572,A3,AVAILABLE,,-3582.4701335641585,-59395.789296743824,-59067.24252923478,4500,510,1014,250,10,True,,,
DS8,103,51.99861572,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,,,,
DS8,103,51.99861572,Full,AVAILABLE,,-3582.4701349356037,-59395.78929364683,-59067.24252682351,4500,510,1014,250,10,True,offline_physics_los,True,False
DS8,103,51.99861572,Neural-with-energy,AVAILABLE,,-3582.4700483177876,-59395.78945397076,-59067.24264383854,4500,510,1014,250,10,True,,,
DS8,103,51.99861572,Power-only,AVAILABLE,,13006654553174.57,,,,,,250,10,,,,
DS8,103,52.22356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.5717181721844519,,,,,,250,10,,,,
DS8,103,51.99861572,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,250,10,,,,
DS8,104,52.49861588,A1,AVAILABLE,,-197.28311830143127,-5973.737426515297,-5916.593172305521,450,51,102,250,10,,,,
DS8,104,52.49861588,A2,AVAILABLE,,-426.1024421236468,,,,,,250,10,,,,
DS8,104,52.49861588,A3,AVAILABLE,,-3521.1839482201467,-59403.71282620548,-59044.52296602444,4500,510,1014,250,10,True,,,
DS8,104,52.49861588,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,,,,
DS8,104,52.49861588,Full,AVAILABLE,,-3521.183890795568,-59403.71285025359,-59044.52296136026,4500,510,1014,250,10,True,offline_physics_los,True,False
DS8,104,52.49861588,Neural-with-energy,AVAILABLE,,-3521.1838790002075,-59403.71288581214,-59044.52299102113,4500,510,1014,250,10,True,,,
DS8,104,52.49861588,Power-only,AVAILABLE,,12794906238036.062,,,,,,250,10,,,,
DS8,104,52.72356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.4571855799291228,,,,,,250,10,,,,
DS8,104,52.49861588,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,250,10,,,,
DS8,105,52.998616,A1,AVAILABLE,,-195.94894397775158,-5969.338305144102,-5911.526963772487,450,51,102,250,10,,,,
DS8,105,52.998616,A2,AVAILABLE,,-428.30806623255717,,,,,,250,10,,,,
DS8,105,52.998616,A3,AVAILABLE,,-3468.0079078924027,-59461.21011608246,-59075.43223573754,4500,510,1014,250,10,True,,,
DS8,105,52.998616,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,,,,
DS8,105,52.998616,Full,AVAILABLE,,-3468.0078157964745,-59461.210149519844,-59075.43222312696,4500,510,1014,250,10,True,offline_physics_los,True,False
DS8,105,52.998616,Neural-with-energy,AVAILABLE,,-3468.007955563502,-59461.21015372542,-59075.43229721605,4500,510,1014,250,10,True,,,
DS8,105,52.998616,Power-only,AVAILABLE,,12908529581185.723,,,,,,250,10,,,,
DS8,105,53.22356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.4607141575641963,,,,,,250,10,,,,
DS8,105,52.998616,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,250,10,,,,
DS8,106,53.49861616,A1,AVAILABLE,,-209.06399878750187,-5956.09298009132,-5904.83916612458,450,51,102,250,10,,,,
DS8,106,53.49861616,A2,AVAILABLE,,-419.2150694323152,,,,,,250,10,,,,
DS8,106,53.49861616,A3,AVAILABLE,,-3428.164932523825,-59429.819902576186,-59024.12053454698,4500,510,1014,250,10,True,,,
DS8,106,53.49861616,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,250,10,,,,
DS8,106,53.49861616,Full,AVAILABLE,,-3428.1650184746395,-59429.81990325506,-59024.12057820126,4500,510,1014,250,10,True,offline_physics_los,True,False
DS8,106,53.49861616,Neural-with-energy,AVAILABLE,,-3428.164902565535,-59429.820036878154,-59024.1206538698,4500,510,1014,250,10,True,,,
DS8,106,53.49861616,Power-only,AVAILABLE,,12938558216177.254,,,,,,250,10,,,,
DS8,106,53.72356048,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.4638189987368131,,,,,,250,10,,,,
DS8,106,53.49861616,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,250,10,,,,
DS8,107,53.999554,A1,AVAILABLE,,-239.4426092633165,-5922.926493284906,-5886.861984556073,450,51,102,434,11,,,,
DS8,107,53.999554,A2,AVAILABLE,,-478.885218526633,,,,,,434,11,,,,
DS8,107,53.999554,A3,AVAILABLE,,-3478.5372038945497,-59423.44426684536,-59042.93103450152,4500,510,1014,434,11,True,,,
DS8,107,53.999554,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,434,11,,,,
