scenario,metric,ci_low,ci_high,reps,block_seconds,phase_aware,model,operating_point
DS2,post_detection,0.028794865403788634,0.12605042016806722,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q99
DS2,roc_auc,0.30401367341808516,0.6070556722689073,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q99
DS2,pr_auc,0.8330389118485577,0.9164897065667408,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q99
DS2,post_detection,0.021763875041542043,0.12065826330532206,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q995
DS2,roc_auc,0.30401367341808516,0.6070556722689073,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q995
DS2,pr_auc,0.8330389118485577,0.9164897065667408,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q995
DS3,post_detection,0.09703212290502793,0.24441340782122906,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q99
DS3,roc_auc,0.13730377094972068,0.37338390755445355,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q99
DS3,pr_auc,0.7807252008753706,0.878101336420762,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q99
DS3,post_detection,0.09309188845646851,0.23956005586592177,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q995
DS3,roc_auc,0.13730377094972068,0.37338390755445355,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q995
DS3,pr_auc,0.7807252008753706,0.878101336420762,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q995
DS7,post_detection,1.0,1.0,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q99
DS7,roc_auc,0.05906139575971731,0.2933960658930292,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q99
DS7,pr_auc,0.4969144037262791,0.6380613350451086,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q99
DS7,post_detection,1.0,1.0,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q995
DS7,roc_auc,0.05906139575971731,0.2933960658930292,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q995
DS7,pr_auc,0.4969144037262791,0.6380613350451086,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q995
DS8,post_detection,1.0,1.0,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q99
DS8,roc_auc,0.23356712962962964,0.48992939814814807,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q99
DS8,pr_auc,0.8128726352224964,0.9019107523339414,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q99
DS8,post_detection,1.0,1.0,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q995
DS8,roc_auc,0.23356712962962964,0.48992939814814807,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q995
DS8,pr_auc,0.8128726352224964,0.9019107523339414,100,10,True,ensemble::complex all9 phase-destroyed::policyNone,q995
cleanStatic,clean_fpr,0.0,0.0,100,10,False,ensemble::complex all9 temporal-shuffled::policyNone,q99
cleanStatic,clean_fpr,0.0,0.0,100,10,False,ensemble::complex all9 temporal-shuffled::policyNone,q995
DS1,post_detection,0.90850622406639,1.0,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q99
DS1,roc_auc,0.9295129776106501,1.0,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q99
DS1,pr_auc,0.9904417278213099,1.0,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q99
DS1,post_detection,0.90850622406639,1.0,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q995
DS1,roc_auc,0.9295129776106501,1.0,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q995
DS1,pr_auc,0.9904417278213099,1.0,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q995
DS2,post_detection,0.4114145658263305,0.5908898305084744,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q99
DS2,roc_auc,0.4985455182072829,0.7589422268907562,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q99
DS2,pr_auc,0.9030983278756499,0.9531056970428897,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q99
DS2,post_detection,0.39866557734204794,0.5777548307458575,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q995
DS2,roc_auc,0.4985455182072829,0.7589422268907562,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q995
DS2,pr_auc,0.9030983278756499,0.9531056970428897,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q995
DS3,post_detection,0.27039106145251396,0.537379166405122,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q99
DS3,roc_auc,0.2619088687150838,0.5653798882681563,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q99
DS3,pr_auc,0.8514718650815976,0.9319493986437115,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q99
DS3,post_detection,0.26906424581005584,0.5337663203816458,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q995
DS3,roc_auc,0.2619088687150838,0.5653798882681563,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q995
DS3,pr_auc,0.8514718650815976,0.9319493986437115,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q995
DS7,post_detection,1.0,1.0,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q99
DS7,roc_auc,0.019588375007736587,0.19258566978193134,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q99
DS7,pr_auc,0.4968921340182758,0.6294016006618434,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q99
DS7,post_detection,1.0,1.0,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q995
DS7,roc_auc,0.019588375007736587,0.19258566978193134,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q995
DS7,pr_auc,0.4968921340182758,0.6294016006618434,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q995
DS8,post_detection,1.0,1.0,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q99
DS8,roc_auc,0.23329716435185185,0.4579673032407406,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q99
DS8,pr_auc,0.8168562928932691,0.8916474560975676,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q99
DS8,post_detection,1.0,1.0,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q995
DS8,roc_auc,0.23329716435185185,0.4579673032407406,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q995
DS8,pr_auc,0.8168562928932691,0.8916474560975676,100,10,True,ensemble::complex all9 temporal-shuffled::policyNone,q995
cleanStatic,clean_fpr,0.0,0.0,100,10,False,ensemble::complex all9::policyNone,q99
cleanStatic,clean_fpr,0.0,0.0,100,10,False,ensemble::complex all9::policyNone,q995
DS1,post_detection,0.90850622406639,1.0,100,10,True,ensemble::complex all9::policyNone,q99
DS1,roc_auc,0.9296465032849239,1.0,100,10,True,ensemble::complex all9::policyNone,q99
DS1,pr_auc,0.9904538145345745,1.0,100,10,True,ensemble::complex all9::policyNone,q99
DS1,post_detection,0.90850622406639,1.0,100,10,True,ensemble::complex all9::policyNone,q995
DS1,roc_auc,0.9296465032849239,1.0,100,10,True,ensemble::complex all9::policyNone,q995
DS1,pr_auc,0.9904538145345745,1.0,100,10,True,ensemble::complex all9::policyNone,q995
DS2,post_detection,0.40007750963633315,0.5784963561695863,100,10,True,ensemble::complex all9::policyNone,q99
DS2,roc_auc,0.4877398459383753,0.7576306022408962,100,10,True,ensemble::complex all9::policyNone,q99
DS2,pr_auc,0.900582669315591,0.9530121652027523,100,10,True,ensemble::complex all9::policyNone,q99
DS2,post_detection,0.39866557734204794,0.5777548307458575,100,10,True,ensemble::complex all9::policyNone,q995
DS2,roc_auc,0.4877398459383753,0.7576306022408962,100,10,True,ensemble::complex all9::policyNone,q995
DS2,pr_auc,0.900582669315591,0.9530121652027523,100,10,True,ensemble::complex all9::policyNone,q995
DS3,post_detection,0.26906424581005584,0.5337663203816458,100,10,True,ensemble::complex all9::policyNone,q99
DS3,roc_auc,0.2631700418994414,0.5655988128491619,100,10,True,ensemble::complex all9::policyNone,q99
DS3,pr_auc,0.8518411845984867,0.9319948763780515,100,10,True,ensemble::complex all9::policyNone,q99
DS3,post_detection,0.26906424581005584,0.5337663203816458,100,10,True,ensemble::complex all9::policyNone,q995
DS3,roc_auc,0.2631700418994414,0.5655988128491619,100,10,True,ensemble::complex all9::policyNone,q995
DS3,pr_auc,0.8518411845984867,0.9319948763780515,100,10,True,ensemble::complex all9::policyNone,q995
DS7,post_detection,1.0,1.0,100,10,True,ensemble::complex all9::policyNone,q99
DS7,roc_auc,0.02253103659920365,0.19361695223260633,100,10,True,ensemble::complex all9::policyNone,q99
DS7,pr_auc,0.4973384215216018,0.6303020653597173,100,10,True,ensemble::complex all9::policyNone,q99
DS7,post_detection,1.0,1.0,100,10,True,ensemble::complex all9::policyNone,q995
DS7,roc_auc,0.02253103659920365,0.19361695223260633,100,10,True,ensemble::complex all9::policyNone,q995
DS7,pr_auc,0.4973384215216018,0.6303020653597173,100,10,True,ensemble::complex all9::policyNone,q995
DS8,post_detection,1.0,1.0,100,10,True,ensemble::complex all9::policyNone,q99
DS8,roc_auc,0.23330381944444445,0.4555969328703703,100,10,True,ensemble::complex all9::policyNone,q99
DS8,pr_auc,0.8167397204809314,0.8910707449349528,100,10,True,ensemble::complex all9::policyNone,q99
DS8,post_detection,1.0,1.0,100,10,True,ensemble::complex all9::policyNone,q995
DS8,roc_auc,0.23330381944444445,0.4555969328703703,100,10,True,ensemble::complex all9::policyNone,q995
DS8,pr_auc,0.8167397204809314,0.8910707449349528,100,10,True,ensemble::complex all9::policyNone,q995
cleanStatic,clean_fpr,0.0,0.0,100,10,False,ensemble::complex fixed K5::policyNone,q99
cleanStatic,clean_fpr,0.0,0.0,100,10,False,ensemble::complex fixed K5::policyNone,q995
DS1,post_detection,0.8960580912863071,1.0,100,10,True,ensemble::complex fixed K5::policyNone,q99
DS1,roc_auc,0.9298330919921085,1.0,100,10,True,ensemble::complex fixed K5::policyNone,q99
DS1,pr_auc,0.9902969129275373,1.0,100,10,True,ensemble::complex fixed K5::policyNone,q99
DS1,post_detection,0.867965747064286,1.0,100,10,True,ensemble::complex fixed K5::policyNone,q995
DS1,roc_auc,0.9298330919921085,1.0,100,10,True,ensemble::complex fixed K5::policyNone,q995
DS1,pr_auc,0.9902969129275373,1.0,100,10,True,ensemble::complex fixed K5::policyNone,q995
DS2,post_detection,0.8852982718511133,0.9622549019607843,100,10,True,ensemble::complex fixed K5::policyNone,q99
DS2,roc_auc,0.9184653361344538,0.9658242296918766,100,10,True,ensemble::complex fixed K5::policyNone,q99
DS2,pr_auc,0.9874705364884179,0.9949161478444248,100,10,True,ensemble::complex fixed K5::policyNone,q99
DS2,post_detection,0.7352941176470589,0.8725490196078431,100,10,True,ensemble::complex fixed K5::policyNone,q995
DS2,roc_auc,0.9184653361344538,0.9658242296918766,100,10,True,ensemble::complex fixed K5::policyNone,q995
DS2,pr_auc,0.9874705364884179,0.9949161478444248,100,10,True,ensemble::complex fixed K5::policyNone,q995
DS3,post_detection,0.8134427374301676,0.9134776536312849,100,10,True,ensemble::complex fixed K5::policyNone,q99
DS3,roc_auc,0.6932569832402234,0.9494816451879126,100,10,True,ensemble::complex fixed K5::policyNone,q99
DS3,pr_auc,0.9378250256902882,0.9920124585119877,100,10,True,ensemble::complex fixed K5::policyNone,q99
DS3,post_detection,0.5990921787709497,0.7830285563235804,100,10,True,ensemble::complex fixed K5::policyNone,q995
DS3,roc_auc,0.6932569832402234,0.9494816451879126,100,10,True,ensemble::complex fixed K5::policyNone,q995
DS3,pr_auc,0.9378250256902882,0.9920124585119877,100,10,True,ensemble::complex fixed K5::policyNone,q995
DS7,post_detection,1.0,1.0,100,10,True,ensemble::complex fixed K5::policyNone,q99
DS7,roc_auc,0.06677193960634381,0.3761787439052904,100,10,True,ensemble::complex fixed K5::policyNone,q99
DS7,pr_auc,0.5338674194963215,0.7451013736112582,100,10,True,ensemble::complex fixed K5::policyNone,q99
DS7,post_detection,1.0,1.0,100,10,True,ensemble::complex fixed K5::policyNone,q995
DS7,roc_auc,0.06677193960634381,0.3761787439052904,100,10,True,ensemble::complex fixed K5::policyNone,q995
DS7,pr_auc,0.5338674194963215,0.7451013736112582,100,10,True,ensemble::complex fixed K5::policyNone,q995
DS8,post_detection,1.0,1.0,100,10,True,ensemble::complex fixed K5::policyNone,q99
DS8,roc_auc,0.3131773726851852,0.5718081597222222,100,10,True,ensemble::complex fixed K5::policyNone,q99
DS8,pr_auc,0.8453208496318516,0.9222445572881136,100,10,True,ensemble::complex fixed K5::policyNone,q99
DS8,post_detection,1.0,1.0,100,10,True,ensemble::complex fixed K5::policyNone,q995
DS8,roc_auc,0.3131773726851852,0.5718081597222222,100,10,True,ensemble::complex fixed K5::policyNone,q995
DS8,pr_auc,0.8453208496318516,0.9222445572881136,100,10,True,ensemble::complex fixed K5::policyNone,q995
cleanStatic,clean_fpr,0.0,0.0,100,10,False,ensemble::complex fixed K7::policyNone,q99
cleanStatic,clean_fpr,0.0,0.0,100,10,False,ensemble::complex fixed K7::policyNone,q995
DS1,post_detection,0.8686385515968639,1.0,100,10,True,ensemble::complex fixed K7::policyNone,q99
DS1,roc_auc,0.9226179655082988,1.0,100,10,True,ensemble::complex fixed K7::policyNone,q99
DS1,pr_auc,0.9895215106838137,1.0,100,10,True,ensemble::complex fixed K7::policyNone,q99
DS1,post_detection,0.867965747064286,1.0,100,10,True,ensemble::complex fixed K7::policyNone,q995
DS1,roc_auc,0.9226179655082988,1.0,100,10,True,ensemble::complex fixed K7::policyNone,q995
DS1,pr_auc,0.9895215106838137,1.0,100,10,True,ensemble::complex fixed K7::policyNone,q995
DS2,post_detection,0.452906162464986,0.6338585434173669,100,10,True,ensemble::complex fixed K7::policyNone,q99
DS2,roc_auc,0.7375700280112044,0.8757076330532212,100,10,True,ensemble::complex fixed K7::policyNone,q99
DS2,pr_auc,0.9555855868481559,0.9804377964002394,100,10,True,ensemble::complex fixed K7::policyNone,q99
DS2,post_detection,0.3990196078431372,0.5884453781512604,100,10,True,ensemble::complex fixed K7::policyNone,q995
DS2,roc_auc,0.7375700280112044,0.8757076330532212,100,10,True,ensemble::complex fixed K7::policyNone,q995
DS2,pr_auc,0.9555855868481559,0.9804377964002394,100,10,True,ensemble::complex fixed K7::policyNone,q995
DS3,post_detection,0.25125698324022344,0.5142836852570779,100,10,True,ensemble::complex fixed K7::policyNone,q99
DS3,roc_auc,0.3562608240223464,0.7331539804469269,100,10,True,ensemble::complex fixed K7::policyNone,q99
DS3,pr_auc,0.8720785740368692,0.9558750532218914,100,10,True,ensemble::complex fixed K7::policyNone,q99
DS3,post_detection,0.24427374301675978,0.4965831439573272,100,10,True,ensemble::complex fixed K7::policyNone,q995
DS3,roc_auc,0.3562608240223464,0.7331539804469269,100,10,True,ensemble::complex fixed K7::policyNone,q995
DS3,pr_auc,0.8720785740368692,0.9558750532218914,100,10,True,ensemble::complex fixed K7::policyNone,q995
DS7,post_detection,1.0,1.0,100,10,True,ensemble::complex fixed K7::policyNone,q99
DS7,roc_auc,0.07109408273465471,0.3511266874350985,100,10,True,ensemble::complex fixed K7::policyNone,q99
DS7,pr_auc,0.517373263323399,0.7134357969214408,100,10,True,ensemble::complex fixed K7::policyNone,q99
DS7,post_detection,1.0,1.0,100,10,True,ensemble::complex fixed K7::policyNone,q995
DS7,roc_auc,0.07109408273465471,0.3511266874350985,100,10,True,ensemble::complex fixed K7::policyNone,q995
DS7,pr_auc,0.517373263323399,0.7134357969214408,100,10,True,ensemble::complex fixed K7::policyNone,q995
DS8,post_detection,1.0,1.0,100,10,True,ensemble::complex fixed K7::policyNone,q99
DS8,roc_auc,0.3097962962962963,0.5526831597222222,100,10,True,ensemble::complex fixed K7::policyNone,q99
DS8,pr_auc,0.8432700820186335,0.9164943809307826,100,10,True,ensemble::complex fixed K7::policyNone,q99
DS8,post_detection,1.0,1.0,100,10,True,ensemble::complex fixed K7::policyNone,q995
DS8,roc_auc,0.3097962962962963,0.5526831597222222,100,10,True,ensemble::complex fixed K7::policyNone,q995
DS8,pr_auc,0.8432700820186335,0.9164943809307826,100,10,True,ensemble::complex fixed K7::policyNone,q995
cleanStatic,clean_fpr,0.0,0.0,100,10,False,ensemble::complex random K5 policy11::policy11,q99
cleanStatic,clean_fpr,0.0,0.0,100,10,False,ensemble::complex random K5 policy11::policy11,q995
DS1,post_detection,0.8722159204447945,1.0,100,10,True,ensemble::complex random K5 policy11::policy11,q99
DS1,roc_auc,0.9281271148241454,1.0,100,10,True,ensemble::complex random K5 policy11::policy11,q99
DS1,pr_auc,0.9901834165370368,1.0,100,10,True,ensemble::complex random K5 policy11::policy11,q99
DS1,post_detection,0.868851897781905,1.0,100,10,True,ensemble::complex random K5 policy11::policy11,q995
DS1,roc_auc,0.9281271148241454,1.0,100,10,True,ensemble::complex random K5 policy11::policy11,q995
DS1,pr_auc,0.9901834165370368,1.0,100,10,True,ensemble::complex random K5 policy11::policy11,q995
DS2,post_detection,0.3816176470588235,0.5490896358543418,100,10,True,ensemble::complex random K5 policy11::policy11,q99
DS2,roc_auc,0.6933070372216683,0.8307405462184874,100,10,True,ensemble::complex random K5 policy11::policy11,q99
DS2,pr_auc,0.9430953772262815,0.9710453144488687,100,10,True,ensemble::complex random K5 policy11::policy11,q99
DS2,post_detection,0.35500700280112046,0.5225490196078432,100,10,True,ensemble::complex random K5 policy11::policy11,q995
DS2,roc_auc,0.6933070372216683,0.8307405462184874,100,10,True,ensemble::complex random K5 policy11::policy11,q995
DS2,pr_auc,0.9430953772262815,0.9710453144488687,100,10,True,ensemble::complex random K5 policy11::policy11,q995
DS3,post_detection,0.24581005586592178,0.49948449563743635,100,10,True,ensemble::complex random K5 policy11::policy11,q99
DS3,roc_auc,0.32935230446927377,0.6499480494005397,100,10,True,ensemble::complex random K5 policy11::policy11,q99
DS3,pr_auc,0.863865725495224,0.9442049648211217,100,10,True,ensemble::complex random K5 policy11::policy11,q99
DS3,post_detection,0.23733051911367772,0.4887969995606051,100,10,True,ensemble::complex random K5 policy11::policy11,q995
DS3,roc_auc,0.32935230446927377,0.6499480494005397,100,10,True,ensemble::complex random K5 policy11::policy11,q995
DS3,pr_auc,0.863865725495224,0.9442049648211217,100,10,True,ensemble::complex random K5 policy11::policy11,q995
DS7,post_detection,1.0,1.0,100,10,True,ensemble::complex random K5 policy11::policy11,q99
DS7,roc_auc,0.03829382836322006,0.19594236760124606,100,10,True,ensemble::complex random K5 policy11::policy11,q99
DS7,pr_auc,0.4999013514303898,0.573733946070018,100,10,True,ensemble::complex random K5 policy11::policy11,q99
DS7,post_detection,1.0,1.0,100,10,True,ensemble::complex random K5 policy11::policy11,q995
DS7,roc_auc,0.03829382836322006,0.19594236760124606,100,10,True,ensemble::complex random K5 policy11::policy11,q995
DS7,pr_auc,0.4999013514303898,0.573733946070018,100,10,True,ensemble::complex random K5 policy11::policy11,q995
DS8,post_detection,1.0,1.0,100,10,True,ensemble::complex random K5 policy11::policy11,q99
DS8,roc_auc,0.24252314814814815,0.4942583912037037,100,10,True,ensemble::complex random K5 policy11::policy11,q99
DS8,pr_auc,0.8148134304356491,0.9012890971400725,100,10,True,ensemble::complex random K5 policy11::policy11,q99
DS8,post_detection,1.0,1.0,100,10,True,ensemble::complex random K5 policy11::policy11,q995
DS8,roc_auc,0.24252314814814815,0.4942583912037037,100,10,True,ensemble::complex random K5 policy11::policy11,q995
DS8,pr_auc,0.8148134304356491,0.9012890971400725,100,10,True,ensemble::complex random K5 policy11::policy11,q995
cleanStatic,clean_fpr,0.0,0.0,100,10,False,ensemble::complex random K5 policy23::policy23,q99
cleanStatic,clean_fpr,0.0,0.0,100,10,False,ensemble::complex random K5 policy23::policy23,q995
DS1,post_detection,0.8940329187873943,1.0,100,10,True,ensemble::complex random K5 policy23::policy23,q99
DS1,roc_auc,0.9245842518153526,1.0,100,10,True,ensemble::complex random K5 policy23::policy23,q99
DS1,pr_auc,0.9896882725149598,1.0,100,10,True,ensemble::complex random K5 policy23::policy23,q99
DS1,post_detection,0.8940329187873943,1.0,100,10,True,ensemble::complex random K5 policy23::policy23,q995
DS1,roc_auc,0.9245842518153526,1.0,100,10,True,ensemble::complex random K5 policy23::policy23,q995
DS1,pr_auc,0.9896882725149598,1.0,100,10,True,ensemble::complex random K5 policy23::policy23,q995
DS2,post_detection,0.5630252100840336,0.6974789915966386,100,10,True,ensemble::complex random K5 policy23::policy23,q99
DS2,roc_auc,0.7258655462184874,0.8392892156862745,100,10,True,ensemble::complex random K5 policy23::policy23,q99
DS2,pr_auc,0.9469998767957367,0.9740606986674466,100,10,True,ensemble::complex random K5 policy23::policy23,q99
DS2,post_detection,0.5168067226890757,0.6618697478991596,100,10,True,ensemble::complex random K5 policy23::policy23,q995
DS2,roc_auc,0.7258655462184874,0.8392892156862745,100,10,True,ensemble::complex random K5 policy23::policy23,q995
DS2,pr_auc,0.9469998767957367,0.9740606986674466,100,10,True,ensemble::complex random K5 policy23::policy23,q995
DS3,post_detection,0.2596043092084615,0.5168296089385475,100,10,True,ensemble::complex random K5 policy23::policy23,q99
DS3,roc_auc,0.32755761173184356,0.6572972957598392,100,10,True,ensemble::complex random K5 policy23::policy23,q99
DS3,pr_auc,0.8617890597370204,0.945744811785013,100,10,True,ensemble::complex random K5 policy23::policy23,q99
DS3,post_detection,0.2526685393258427,0.5105097765363128,100,10,True,ensemble::complex random K5 policy23::policy23,q995
DS3,roc_auc,0.32755761173184356,0.6572972957598392,100,10,True,ensemble::complex random K5 policy23::policy23,q995
DS3,pr_auc,0.8617890597370204,0.945744811785013,100,10,True,ensemble::complex random K5 policy23::policy23,q995
DS7,post_detection,1.0,1.0,100,10,True,ensemble::complex random K5 policy23::policy23,q99
DS7,roc_auc,0.06746674895148773,0.21708333333333324,100,10,True,ensemble::complex random K5 policy23::policy23,q99
DS7,pr_auc,0.5065552153193502,0.5802035423688564,100,10,True,ensemble::complex random K5 policy23::policy23,q99
DS7,post_detection,1.0,1.0,100,10,True,ensemble::complex random K5 policy23::policy23,q995
DS7,roc_auc,0.06746674895148773,0.21708333333333324,100,10,True,ensemble::complex random K5 policy23::policy23,q995
DS7,pr_auc,0.5065552153193502,0.5802035423688564,100,10,True,ensemble::complex random K5 policy23::policy23,q995
DS8,post_detection,1.0,1.0,100,10,True,ensemble::complex random K5 policy23::policy23,q99
DS8,roc_auc,0.251259837962963,0.5062462384259259,100,10,True,ensemble::complex random K5 policy23::policy23,q99
DS8,pr_auc,0.8180781070319157,0.9052856646734381,100,10,True,ensemble::complex random K5 policy23::policy23,q99
DS8,post_detection,1.0,1.0,100,10,True,ensemble::complex random K5 policy23::policy23,q995
DS8,roc_auc,0.251259837962963,0.5062462384259259,100,10,True,ensemble::complex random K5 policy23::policy23,q995
DS8,pr_auc,0.8180781070319157,0.9052856646734381,100,10,True,ensemble::complex random K5 policy23::policy23,q995
cleanStatic,clean_fpr,0.0,0.0,100,10,False,ensemble::complex random K5 policy37::policy37,q99
cleanStatic,clean_fpr,0.0,0.0,100,10,False,ensemble::complex random K5 policy37::policy37,q995
DS1,post_detection,0.880609594113291,1.0,100,10,True,ensemble::complex random K5 policy37::policy37,q99
DS1,roc_auc,0.9389771243948823,1.0,100,10,True,ensemble::complex random K5 policy37::policy37,q99
DS1,pr_auc,0.9915707679819676,1.0,100,10,True,ensemble::complex random K5 policy37::policy37,q99
DS1,post_detection,0.8673996156242286,1.0,100,10,True,ensemble::complex random K5 policy37::policy37,q995
DS1,roc_auc,0.9389771243948823,1.0,100,10,True,ensemble::complex random K5 policy37::policy37,q995
DS1,pr_auc,0.9915707679819676,1.0,100,10,True,ensemble::complex random K5 policy37::policy37,q995
DS2,post_detection,0.41582633053221285,0.5917717086834734,100,10,True,ensemble::complex random K5 policy37::policy37,q99
DS2,roc_auc,0.6782142857142858,0.8386015406162464,100,10,True,ensemble::complex random K5 policy37::policy37,q99
DS2,pr_auc,0.9410890731174415,0.9736981552090499,100,10,True,ensemble::complex random K5 policy37::policy37,q99
DS2,post_detection,0.3632703081232493,0.5407563025210084,100,10,True,ensemble::complex random K5 policy37::policy37,q995
DS2,roc_auc,0.6782142857142858,0.8386015406162464,100,10,True,ensemble::complex random K5 policy37::policy37,q995
DS2,pr_auc,0.9410890731174415,0.9736981552090499,100,10,True,ensemble::complex random K5 policy37::policy37,q995
DS3,post_detection,0.2505237430167598,0.49940642458100554,100,10,True,ensemble::complex random K5 policy37::policy37,q99
DS3,roc_auc,0.3160254888268157,0.6412520930104826,100,10,True,ensemble::complex random K5 policy37::policy37,q99
DS3,pr_auc,0.8584535154679865,0.9427118472597101,100,10,True,ensemble::complex random K5 policy37::policy37,q99
DS3,post_detection,0.23795391061452514,0.49322625698324013,100,10,True,ensemble::complex random K5 policy37::policy37,q995
DS3,roc_auc,0.3160254888268157,0.6412520930104826,100,10,True,ensemble::complex random K5 policy37::policy37,q995
DS3,pr_auc,0.8584535154679865,0.9427118472597101,100,10,True,ensemble::complex random K5 policy37::policy37,q995
DS7,post_detection,1.0,1.0,100,10,True,ensemble::complex random K5 policy37::policy37,q99
DS7,roc_auc,0.03687516970671011,0.18268738653009,100,10,True,ensemble::complex random K5 policy37::policy37,q99
DS7,pr_auc,0.49926659083766006,0.5714982897690221,100,10,True,ensemble::complex random K5 policy37::policy37,q99
DS7,post_detection,1.0,1.0,100,10,True,ensemble::complex random K5 policy37::policy37,q995
DS7,roc_auc,0.03687516970671011,0.18268738653009,100,10,True,ensemble::complex random K5 policy37::policy37,q995
DS7,pr_auc,0.49926659083766006,0.5714982897690221,100,10,True,ensemble::complex random K5 policy37::policy37,q995
DS8,post_detection,1.0,1.0,100,10,True,ensemble::complex random K5 policy37::policy37,q99
DS8,roc_auc,0.24191608796296296,0.48715682870370364,100,10,True,ensemble::complex random K5 policy37::policy37,q99
DS8,pr_auc,0.8159600520528277,0.9005008184102867,100,10,True,ensemble::complex random K5 policy37::policy37,q99
DS8,post_detection,1.0,1.0,100,10,True,ensemble::complex random K5 policy37::policy37,q995
DS8,roc_auc,0.24191608796296296,0.48715682870370364,100,10,True,ensemble::complex random K5 policy37::policy37,q995
DS8,pr_auc,0.8159600520528277,0.9005008184102867,100,10,True,ensemble::complex random K5 policy37::policy37,q995
cleanStatic,clean_fpr,0.0,0.0,100,10,False,ensemble::complex random K7 policy11::policy11,q99
cleanStatic,clean_fpr,0.0,0.0,100,10,False,ensemble::complex random K7 policy11::policy11,q995
DS1,post_detection,0.8903181189488243,1.0,100,10,True,ensemble::complex random K7 policy11::policy11,q99
DS1,roc_auc,0.9241275609439834,1.0,100,10,True,ensemble::complex random K7 policy11::policy11,q99
DS1,pr_auc,0.9896853806468001,1.0,100,10,True,ensemble::complex random K7 policy11::policy11,q99
DS1,post_detection,0.8778117028904588,1.0,100,10,True,ensemble::complex random K7 policy11::policy11,q995
DS1,roc_auc,0.9241275609439834,1.0,100,10,True,ensemble::complex random K7 policy11::policy11,q995
DS1,pr_auc,0.9896853806468001,1.0,100,10,True,ensemble::complex random K7 policy11::policy11,q995
DS2,post_detection,0.3406512605042017,0.5064075630252101,100,10,True,ensemble::complex random K7 policy11::policy11,q99
DS2,roc_auc,0.5441397058823529,0.7690497258225323,100,10,True,ensemble::complex random K7 policy11::policy11,q99
DS2,pr_auc,0.9068680715723636,0.9588210891509712,100,10,True,ensemble::complex random K7 policy11::policy11,q99
DS2,post_detection,0.27377450980392154,0.4425770308123249,100,10,True,ensemble::complex random K7 policy11::policy11,q995
DS2,roc_auc,0.5441397058823529,0.7690497258225323,100,10,True,ensemble::complex random K7 policy11::policy11,q995
