scenario,model,model_seed,policy_seed,ordered_path,count,fraction
cleanStatic,complex random K7 policy37,303,37,3-5-8-0-2-6,23,0.002600633197648123
cleanStatic,complex random K7 policy37,303,37,3-5-8-0-2-7,29,0.0032790592492085028
cleanStatic,complex random K7 policy37,303,37,3-5-8-0-6-1,16,0.0018091361374943465
cleanStatic,complex random K7 policy37,303,37,3-5-8-0-6-2,16,0.0018091361374943465
cleanStatic,complex random K7 policy37,303,37,3-5-8-0-6-7,30,0.0033921302578018998
cleanStatic,complex random K7 policy37,303,37,3-5-8-0-7-1,29,0.0032790592492085028
cleanStatic,complex random K7 policy37,303,37,3-5-8-0-7-2,30,0.0033921302578018998
cleanStatic,complex random K7 policy37,303,37,3-5-8-0-7-6,31,0.0035052012663952963
cleanStatic,complex random K7 policy37,303,37,3-5-8-1-0-2,21,0.0023744911804613297
cleanStatic,complex random K7 policy37,303,37,3-5-8-1-0-6,36,0.004070556309362279
cleanStatic,complex random K7 policy37,303,37,3-5-8-1-0-7,20,0.002261420171867933
cleanStatic,complex random K7 policy37,303,37,3-5-8-1-2-0,24,0.0027137042062415195
cleanStatic,complex random K7 policy37,303,37,3-5-8-1-2-6,25,0.0028267752148349165
cleanStatic,complex random K7 policy37,303,37,3-5-8-1-2-7,25,0.0028267752148349165
cleanStatic,complex random K7 policy37,303,37,3-5-8-1-6-0,29,0.0032790592492085028
cleanStatic,complex random K7 policy37,303,37,3-5-8-1-6-2,23,0.002600633197648123
cleanStatic,complex random K7 policy37,303,37,3-5-8-1-6-7,23,0.002600633197648123
cleanStatic,complex random K7 policy37,303,37,3-5-8-1-7-0,21,0.0023744911804613297
cleanStatic,complex random K7 policy37,303,37,3-5-8-1-7-2,40,0.004522840343735866
cleanStatic,complex random K7 policy37,303,37,3-5-8-1-7-6,22,0.0024875621890547263
cleanStatic,complex random K7 policy37,303,37,3-5-8-2-0-1,32,0.003618272274988693
cleanStatic,complex random K7 policy37,303,37,3-5-8-2-0-6,29,0.0032790592492085028
cleanStatic,complex random K7 policy37,303,37,3-5-8-2-0-7,25,0.0028267752148349165
cleanStatic,complex random K7 policy37,303,37,3-5-8-2-1-0,25,0.0028267752148349165
cleanStatic,complex random K7 policy37,303,37,3-5-8-2-1-6,16,0.0018091361374943465
cleanStatic,complex random K7 policy37,303,37,3-5-8-2-1-7,25,0.0028267752148349165
cleanStatic,complex random K7 policy37,303,37,3-5-8-2-6-0,28,0.003165988240615106
cleanStatic,complex random K7 policy37,303,37,3-5-8-2-6-1,26,0.002939846223428313
cleanStatic,complex random K7 policy37,303,37,3-5-8-2-6-7,30,0.0033921302578018998
cleanStatic,complex random K7 policy37,303,37,3-5-8-2-7-0,24,0.0027137042062415195
cleanStatic,complex random K7 policy37,303,37,3-5-8-2-7-1,24,0.0027137042062415195
cleanStatic,complex random K7 policy37,303,37,3-5-8-2-7-6,28,0.003165988240615106
cleanStatic,complex random K7 policy37,303,37,3-5-8-6-0-1,22,0.0024875621890547263
cleanStatic,complex random K7 policy37,303,37,3-5-8-6-0-2,28,0.003165988240615106
cleanStatic,complex random K7 policy37,303,37,3-5-8-6-0-7,24,0.0027137042062415195
cleanStatic,complex random K7 policy37,303,37,3-5-8-6-1-0,23,0.002600633197648123
cleanStatic,complex random K7 policy37,303,37,3-5-8-6-1-2,31,0.0035052012663952963
cleanStatic,complex random K7 policy37,303,37,3-5-8-6-1-7,38,0.004296698326549073
cleanStatic,complex random K7 policy37,303,37,3-5-8-6-2-0,26,0.002939846223428313
cleanStatic,complex random K7 policy37,303,37,3-5-8-6-2-1,27,0.0030529172320217096
cleanStatic,complex random K7 policy37,303,37,3-5-8-6-2-7,28,0.003165988240615106
cleanStatic,complex random K7 policy37,303,37,3-5-8-6-7-0,25,0.0028267752148349165
cleanStatic,complex random K7 policy37,303,37,3-5-8-6-7-1,31,0.0035052012663952963
cleanStatic,complex random K7 policy37,303,37,3-5-8-6-7-2,26,0.002939846223428313
cleanStatic,complex random K7 policy37,303,37,3-5-8-7-0-1,18,0.0020352781546811396
cleanStatic,complex random K7 policy37,303,37,3-5-8-7-0-2,22,0.0024875621890547263
cleanStatic,complex random K7 policy37,303,37,3-5-8-7-0-6,23,0.002600633197648123
cleanStatic,complex random K7 policy37,303,37,3-5-8-7-1-0,18,0.0020352781546811396
cleanStatic,complex random K7 policy37,303,37,3-5-8-7-1-2,21,0.0023744911804613297
cleanStatic,complex random K7 policy37,303,37,3-5-8-7-1-6,15,0.0016960651289009499
cleanStatic,complex random K7 policy37,303,37,3-5-8-7-2-0,24,0.0027137042062415195
cleanStatic,complex random K7 policy37,303,37,3-5-8-7-2-1,21,0.0023744911804613297
cleanStatic,complex random K7 policy37,303,37,3-5-8-7-2-6,17,0.001922207146087743
cleanStatic,complex random K7 policy37,303,37,3-5-8-7-6-0,32,0.003618272274988693
cleanStatic,complex random K7 policy37,303,37,3-5-8-7-6-1,22,0.0024875621890547263
cleanStatic,complex random K7 policy37,303,37,3-5-8-7-6-2,23,0.002600633197648123
cleanStatic,magnitude K3,101,,3-5,8844,1.0
cleanStatic,magnitude all9,101,,0-1-2-3-5-6-7-8,8844,1.0
cleanStatic,magnitude K3,202,,3-5,8844,1.0
cleanStatic,magnitude all9,202,,0-1-2-3-5-6-7-8,8844,1.0
cleanStatic,magnitude K3,303,,3-5,8844,1.0
cleanStatic,magnitude all9,303,,0-1-2-3-5-6-7-8,8844,1.0
DS1,complex K3,101,,3-5,9569,1.0
DS1,complex fixed K5,101,,3-5-2-6,9569,1.0
DS1,complex IG K5,101,,3-5-0-1,3260,0.34068345699655134
DS1,complex IG K5,101,,3-5-0-2,1359,0.14202110983383845
DS1,complex IG K5,101,,3-5-0-6,35,0.0036576444769568397
DS1,complex IG K5,101,,3-5-0-7,23,0.002403594942000209
DS1,complex IG K5,101,,3-5-0-8,15,0.0015675619186957886
DS1,complex IG K5,101,,3-5-1-0,2358,0.24642073361897796
DS1,complex IG K5,101,,3-5-1-2,415,0.043369213083916815
DS1,complex IG K5,101,,3-5-1-6,10,0.0010450412791305256
DS1,complex IG K5,101,,3-5-1-7,11,0.0011495454070435782
DS1,complex IG K5,101,,3-5-1-8,4,0.00041801651165221024
DS1,complex IG K5,101,,3-5-2-0,1127,0.11777615215801024
DS1,complex IG K5,101,,3-5-2-1,488,0.050998014421569655
DS1,complex IG K5,101,,3-5-2-6,9,0.0009405371512174731
DS1,complex IG K5,101,,3-5-2-7,3,0.0003135123837391577
DS1,complex IG K5,101,,3-5-2-8,6,0.0006270247674783154
DS1,complex IG K5,101,,3-5-6-0,127,0.013272024244957676
DS1,complex IG K5,101,,3-5-6-1,53,0.005538718779391786
DS1,complex IG K5,101,,3-5-6-2,29,0.0030306197094785246
DS1,complex IG K5,101,,3-5-7-0,88,0.009196363256348625
DS1,complex IG K5,101,,3-5-7-1,28,0.002926115581565472
DS1,complex IG K5,101,,3-5-7-2,10,0.0010450412791305256
DS1,complex IG K5,101,,3-5-7-6,1,0.00010450412791305256
DS1,complex IG K5,101,,3-5-8-0,67,0.007001776570174522
DS1,complex IG K5,101,,3-5-8-1,27,0.0028216114536524194
DS1,complex IG K5,101,,3-5-8-2,16,0.001672066046608841
DS1,complex fixed K7,101,,3-5-2-6-1-7,9569,1.0
DS1,complex IG K7,101,,3-5-0-1-2-6,2886,0.3015989131570697
DS1,complex IG K7,101,,3-5-0-1-2-7,308,0.03218727139722019
DS1,complex IG K7,101,,3-5-0-1-2-8,46,0.004807189884000418
DS1,complex IG K7,101,,3-5-0-1-6-2,12,0.0012540495349566308
DS1,complex IG K7,101,,3-5-0-1-7-2,4,0.00041801651165221024
DS1,complex IG K7,101,,3-5-0-1-8-2,4,0.00041801651165221024
DS1,complex IG K7,101,,3-5-0-2-1-6,1205,0.12592747413522834
DS1,complex IG K7,101,,3-5-0-2-1-7,127,0.013272024244957676
DS1,complex IG K7,101,,3-5-0-2-1-8,23,0.002403594942000209
DS1,complex IG K7,101,,3-5-0-2-6-1,3,0.0003135123837391577
DS1,complex IG K7,101,,3-5-0-2-7-1,1,0.00010450412791305256
DS1,complex IG K7,101,,3-5-0-6-1-2,28,0.002926115581565472
DS1,complex IG K7,101,,3-5-0-6-2-1,7,0.000731528895391368
DS1,complex IG K7,101,,3-5-0-7-1-2,18,0.0018810743024349462
DS1,complex IG K7,101,,3-5-0-7-2-1,5,0.0005225206395652628
DS1,complex IG K7,101,,3-5-0-8-1-2,13,0.0013585536628696834
DS1,complex IG K7,101,,3-5-0-8-2-1,2,0.00020900825582610512
DS1,complex IG K7,101,,3-5-1-0-2-6,2098,0.21924966036158428
DS1,complex IG K7,101,,3-5-1-0-2-7,220,0.022990908140871565
DS1,complex IG K7,101,,3-5-1-0-2-8,32,0.003344132093217682
DS1,complex IG K7,101,,3-5-1-0-6-2,4,0.00041801651165221024
DS1,complex IG K7,101,,3-5-1-0-7-2,4,0.00041801651165221024
DS1,complex IG K7,101,,3-5-1-2-0-6,378,0.03950256035113387
DS1,complex IG K7,101,,3-5-1-2-0-7,28,0.002926115581565472
DS1,complex IG K7,101,,3-5-1-2-0-8,8,0.0008360330233044205
DS1,complex IG K7,101,,3-5-1-2-6-0,1,0.00010450412791305256
DS1,complex IG K7,101,,3-5-1-6-0-2,9,0.0009405371512174731
DS1,complex IG K7,101,,3-5-1-6-2-0,1,0.00010450412791305256
DS1,complex IG K7,101,,3-5-1-7-0-2,11,0.0011495454070435782
DS1,complex IG K7,101,,3-5-1-8-0-2,4,0.00041801651165221024
DS1,complex IG K7,101,,3-5-2-0-1-6,1003,0.10481764029679172
DS1,complex IG K7,101,,3-5-2-0-1-7,101,0.010554916919218308
DS1,complex IG K7,101,,3-5-2-0-1-8,21,0.0021945866861741038
DS1,complex IG K7,101,,3-5-2-0-6-1,1,0.00010450412791305256
DS1,complex IG K7,101,,3-5-2-0-7-1,1,0.00010450412791305256
DS1,complex IG K7,101,,3-5-2-1-0-6,440,0.04598181628174313
DS1,complex IG K7,101,,3-5-2-1-0-7,41,0.004284669244435155
DS1,complex IG K7,101,,3-5-2-1-0-8,6,0.0006270247674783154
DS1,complex IG K7,101,,3-5-2-1-7-0,1,0.00010450412791305256
DS1,complex IG K7,101,,3-5-2-6-0-1,7,0.000731528895391368
DS1,complex IG K7,101,,3-5-2-6-1-0,2,0.00020900825582610512
DS1,complex IG K7,101,,3-5-2-7-0-1,2,0.00020900825582610512
DS1,complex IG K7,101,,3-5-2-7-1-0,1,0.00010450412791305256
DS1,complex IG K7,101,,3-5-2-8-0-1,5,0.0005225206395652628
DS1,complex IG K7,101,,3-5-2-8-1-0,1,0.00010450412791305256
DS1,complex IG K7,101,,3-5-6-0-1-2,113,0.01180896645417494
DS1,complex IG K7,101,,3-5-6-0-2-1,14,0.001463057790782736
DS1,complex IG K7,101,,3-5-6-1-0-2,48,0.005016198139826523
DS1,complex IG K7,101,,3-5-6-1-2-0,5,0.0005225206395652628
DS1,complex IG K7,101,,3-5-6-2-0-1,23,0.002403594942000209
DS1,complex IG K7,101,,3-5-6-2-1-0,6,0.0006270247674783154
DS1,complex IG K7,101,,3-5-7-0-1-2,75,0.007837809593478942
DS1,complex IG K7,101,,3-5-7-0-2-1,13,0.0013585536628696834
DS1,complex IG K7,101,,3-5-7-1-0-2,28,0.002926115581565472
DS1,complex IG K7,101,,3-5-7-2-0-1,9,0.0009405371512174731
DS1,complex IG K7,101,,3-5-7-2-1-0,1,0.00010450412791305256
DS1,complex IG K7,101,,3-5-7-6-2-0,1,0.00010450412791305256
DS1,complex IG K7,101,,3-5-8-0-1-2,60,0.006270247674783154
DS1,complex IG K7,101,,3-5-8-0-2-1,7,0.000731528895391368
DS1,complex IG K7,101,,3-5-8-1-0-2,27,0.0028216114536524194
DS1,complex IG K7,101,,3-5-8-2-0-1,14,0.001463057790782736
DS1,complex IG K7,101,,3-5-8-2-1-0,2,0.00020900825582610512
DS1,complex all9,101,,0-1-2-3-5-6-7-8,9569,1.0
DS1,complex all9 phase-destroyed,101,,0-1-2-3-5-6-7-8,9569,1.0
DS1,complex all9 temporal-shuffled,101,,0-1-2-3-5-6-7-8,9569,1.0
DS1,complex random K5 policy11,101,11,3-5-0-1,304,0.03176925488556798
DS1,complex random K5 policy11,101,11,3-5-0-2,348,0.036367436513742295
DS1,complex random K5 policy11,101,11,3-5-0-6,319,0.033336816804263765
DS1,complex random K5 policy11,101,11,3-5-0-7,316,0.03302330442052461
DS1,complex random K5 policy11,101,11,3-5-0-8,350,0.036576444769568395
DS1,complex random K5 policy11,101,11,3-5-1-0,306,0.031978263141394084
DS1,complex random K5 policy11,101,11,3-5-1-2,337,0.035217891106698714
DS1,complex random K5 policy11,101,11,3-5-1-6,327,0.034172849827568186
DS1,complex random K5 policy11,101,11,3-5-1-7,308,0.03218727139722019
DS1,complex random K5 policy11,101,11,3-5-1-8,333,0.03479987459504651
DS1,complex random K5 policy11,101,11,3-5-2-0,306,0.031978263141394084
DS1,complex random K5 policy11,101,11,3-5-2-1,289,0.030201692966872192
DS1,complex random K5 policy11,101,11,3-5-2-6,317,0.033127808548437665
DS1,complex random K5 policy11,101,11,3-5-2-7,312,0.0326052879088724
DS1,complex random K5 policy11,101,11,3-5-2-8,295,0.030828717734350506
DS1,complex random K5 policy11,101,11,3-5-6-0,340,0.035531403490437874
DS1,complex random K5 policy11,101,11,3-5-6-1,313,0.03270979203678545
DS1,complex random K5 policy11,101,11,3-5-6-2,309,0.032291775525133244
DS1,complex random K5 policy11,101,11,3-5-6-7,329,0.03438185808339429
DS1,complex random K5 policy11,101,11,3-5-6-8,313,0.03270979203678545
DS1,complex random K5 policy11,101,11,3-5-7-0,317,0.033127808548437665
DS1,complex random K5 policy11,101,11,3-5-7-1,332,0.03469537046713345
DS1,complex random K5 policy11,101,11,3-5-7-2,309,0.032291775525133244
DS1,complex random K5 policy11,101,11,3-5-7-6,314,0.032814296164698505
DS1,complex random K5 policy11,101,11,3-5-7-8,292,0.03051520535061135
DS1,complex random K5 policy11,101,11,3-5-8-0,317,0.033127808548437665
DS1,complex random K5 policy11,101,11,3-5-8-1,351,0.03668094889748145
DS1,complex random K5 policy11,101,11,3-5-8-2,307,0.03208276726930714
DS1,complex random K5 policy11,101,11,3-5-8-6,325,0.033963841571742086
DS1,complex random K5 policy11,101,11,3-5-8-7,334,0.03490437872295956
DS1,complex random K7 policy11,101,11,3-5-0-1-2-6,27,0.0028216114536524194
DS1,complex random K7 policy11,101,11,3-5-0-1-2-7,20,0.002090082558261051
DS1,complex random K7 policy11,101,11,3-5-0-1-2-8,18,0.0018810743024349462
DS1,complex random K7 policy11,101,11,3-5-0-1-6-2,31,0.0032396279653046293
DS1,complex random K7 policy11,101,11,3-5-0-1-6-7,25,0.002612603197826314
DS1,complex random K7 policy11,101,11,3-5-0-1-6-8,28,0.002926115581565472
DS1,complex random K7 policy11,101,11,3-5-0-1-7-2,33,0.0034486362211307345
DS1,complex random K7 policy11,101,11,3-5-0-1-7-6,36,0.0037621486048698923
DS1,complex random K7 policy11,101,11,3-5-0-1-7-8,27,0.0028216114536524194
DS1,complex random K7 policy11,101,11,3-5-0-1-8-2,25,0.002612603197826314
DS1,complex random K7 policy11,101,11,3-5-0-1-8-6,24,0.0025080990699132616
DS1,complex random K7 policy11,101,11,3-5-0-1-8-7,26,0.0027171073257393668
DS1,complex random K7 policy11,101,11,3-5-0-2-1-6,28,0.002926115581565472
DS1,complex random K7 policy11,101,11,3-5-0-2-1-7,26,0.0027171073257393668
DS1,complex random K7 policy11,101,11,3-5-0-2-1-8,27,0.0028216114536524194
DS1,complex random K7 policy11,101,11,3-5-0-2-6-1,31,0.0032396279653046293
DS1,complex random K7 policy11,101,11,3-5-0-2-6-7,20,0.002090082558261051
DS1,complex random K7 policy11,101,11,3-5-0-2-6-8,20,0.002090082558261051
DS1,complex random K7 policy11,101,11,3-5-0-2-7-1,22,0.0022990908140871564
DS1,complex random K7 policy11,101,11,3-5-0-2-7-6,26,0.0027171073257393668
DS1,complex random K7 policy11,101,11,3-5-0-2-7-8,22,0.0022990908140871564
DS1,complex random K7 policy11,101,11,3-5-0-2-8-1,30,0.003135123837391577
DS1,complex random K7 policy11,101,11,3-5-0-2-8-6,26,0.0027171073257393668
DS1,complex random K7 policy11,101,11,3-5-0-2-8-7,33,0.0034486362211307345
DS1,complex random K7 policy11,101,11,3-5-0-6-1-2,31,0.0032396279653046293
DS1,complex random K7 policy11,101,11,3-5-0-6-1-7,20,0.002090082558261051
DS1,complex random K7 policy11,101,11,3-5-0-6-1-8,25,0.002612603197826314
DS1,complex random K7 policy11,101,11,3-5-0-6-2-1,20,0.002090082558261051
DS1,complex random K7 policy11,101,11,3-5-0-6-2-7,26,0.0027171073257393668
DS1,complex random K7 policy11,101,11,3-5-0-6-2-8,30,0.003135123837391577
DS1,complex random K7 policy11,101,11,3-5-0-6-7-1,26,0.0027171073257393668
DS1,complex random K7 policy11,101,11,3-5-0-6-7-2,25,0.002612603197826314
DS1,complex random K7 policy11,101,11,3-5-0-6-7-8,33,0.0034486362211307345
DS1,complex random K7 policy11,101,11,3-5-0-6-8-1,39,0.00407566098860905
DS1,complex random K7 policy11,101,11,3-5-0-6-8-2,26,0.0027171073257393668
DS1,complex random K7 policy11,101,11,3-5-0-6-8-7,34,0.003553140349043787
DS1,complex random K7 policy11,101,11,3-5-0-7-1-2,31,0.0032396279653046293
DS1,complex random K7 policy11,101,11,3-5-0-7-1-6,38,0.003971156860695997
DS1,complex random K7 policy11,101,11,3-5-0-7-1-8,25,0.002612603197826314
DS1,complex random K7 policy11,101,11,3-5-0-7-2-1,17,0.0017765701745218936
DS1,complex random K7 policy11,101,11,3-5-0-7-2-6,31,0.0032396279653046293
DS1,complex random K7 policy11,101,11,3-5-0-7-2-8,30,0.003135123837391577
DS1,complex random K7 policy11,101,11,3-5-0-7-6-1,24,0.0025080990699132616
DS1,complex random K7 policy11,101,11,3-5-0-7-6-2,20,0.002090082558261051
DS1,complex random K7 policy11,101,11,3-5-0-7-6-8,26,0.0027171073257393668
DS1,complex random K7 policy11,101,11,3-5-0-7-8-1,27,0.0028216114536524194
DS1,complex random K7 policy11,101,11,3-5-0-7-8-2,35,0.0036576444769568397
DS1,complex random K7 policy11,101,11,3-5-0-7-8-6,15,0.0015675619186957886
DS1,complex random K7 policy11,101,11,3-5-0-8-1-2,32,0.003344132093217682
DS1,complex random K7 policy11,101,11,3-5-0-8-1-6,26,0.0027171073257393668
DS1,complex random K7 policy11,101,11,3-5-0-8-1-7,26,0.0027171073257393668
DS1,complex random K7 policy11,101,11,3-5-0-8-2-1,14,0.001463057790782736
DS1,complex random K7 policy11,101,11,3-5-0-8-2-6,29,0.0030306197094785246
DS1,complex random K7 policy11,101,11,3-5-0-8-2-7,25,0.002612603197826314
DS1,complex random K7 policy11,101,11,3-5-0-8-6-1,29,0.0030306197094785246
DS1,complex random K7 policy11,101,11,3-5-0-8-6-2,27,0.0028216114536524194
DS1,complex random K7 policy11,101,11,3-5-0-8-6-7,32,0.003344132093217682
DS1,complex random K7 policy11,101,11,3-5-0-8-7-1,27,0.0028216114536524194
DS1,complex random K7 policy11,101,11,3-5-0-8-7-2,26,0.0027171073257393668
DS1,complex random K7 policy11,101,11,3-5-0-8-7-6,23,0.002403594942000209
DS1,complex random K7 policy11,101,11,3-5-1-0-2-6,18,0.0018810743024349462
DS1,complex random K7 policy11,101,11,3-5-1-0-2-7,24,0.0025080990699132616
DS1,complex random K7 policy11,101,11,3-5-1-0-2-8,34,0.003553140349043787
DS1,complex random K7 policy11,101,11,3-5-1-0-6-2,38,0.003971156860695997
DS1,complex random K7 policy11,101,11,3-5-1-0-6-7,18,0.0018810743024349462
DS1,complex random K7 policy11,101,11,3-5-1-0-6-8,28,0.002926115581565472
DS1,complex random K7 policy11,101,11,3-5-1-0-7-2,33,0.0034486362211307345
DS1,complex random K7 policy11,101,11,3-5-1-0-7-6,31,0.0032396279653046293
DS1,complex random K7 policy11,101,11,3-5-1-0-7-8,22,0.0022990908140871564
DS1,complex random K7 policy11,101,11,3-5-1-0-8-2,26,0.0027171073257393668
DS1,complex random K7 policy11,101,11,3-5-1-0-8-6,32,0.003344132093217682
DS1,complex random K7 policy11,101,11,3-5-1-0-8-7,34,0.003553140349043787
DS1,complex random K7 policy11,101,11,3-5-1-2-0-6,23,0.002403594942000209
DS1,complex random K7 policy11,101,11,3-5-1-2-0-7,27,0.0028216114536524194
DS1,complex random K7 policy11,101,11,3-5-1-2-0-8,34,0.003553140349043787
DS1,complex random K7 policy11,101,11,3-5-1-2-6-0,23,0.002403594942000209
DS1,complex random K7 policy11,101,11,3-5-1-2-6-7,26,0.0027171073257393668
DS1,complex random K7 policy11,101,11,3-5-1-2-6-8,39,0.00407566098860905
DS1,complex random K7 policy11,101,11,3-5-1-2-7-0,25,0.002612603197826314
DS1,complex random K7 policy11,101,11,3-5-1-2-7-6,29,0.0030306197094785246
DS1,complex random K7 policy11,101,11,3-5-1-2-7-8,25,0.002612603197826314
DS1,complex random K7 policy11,101,11,3-5-1-2-8-0,35,0.0036576444769568397
DS1,complex random K7 policy11,101,11,3-5-1-2-8-6,26,0.0027171073257393668
DS1,complex random K7 policy11,101,11,3-5-1-2-8-7,19,0.0019855784303479986
DS1,complex random K7 policy11,101,11,3-5-1-6-0-2,28,0.002926115581565472
DS1,complex random K7 policy11,101,11,3-5-1-6-0-7,29,0.0030306197094785246
DS1,complex random K7 policy11,101,11,3-5-1-6-0-8,34,0.003553140349043787
DS1,complex random K7 policy11,101,11,3-5-1-6-2-0,32,0.003344132093217682
DS1,complex random K7 policy11,101,11,3-5-1-6-2-7,35,0.0036576444769568397
DS1,complex random K7 policy11,101,11,3-5-1-6-2-8,24,0.0025080990699132616
DS1,complex random K7 policy11,101,11,3-5-1-6-7-0,42,0.0043891733723482075
