scenario,model,model_seed,policy_seed,unique_ordered_paths,modal_path,modal_fraction,collapsed_ge_95pct,path_entropy,scenario_phase_entropy_json,tap_frequency_json,mean_inference_ms,mean_queried_side_count,correlation_fraction,interpretation,roc_auc,delta_roc_auc_vs_fixed,delta_roc_auc_vs_random_mean
cleanStatic,complex all9 phase-destroyed,303,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""0"": 8844, ""1"": 8844, ""2"": 8844, ""3"": 8844, ""5"": 8844, ""6"": 8844, ""7"": 8844, ""8"": 8844}",0.012291803607891543,8.0,1.0,offline replay only; not measured SDR savings,,,
cleanStatic,complex all9 temporal-shuffled,101,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""0"": 8844, ""1"": 8844, ""2"": 8844, ""3"": 8844, ""5"": 8844, ""6"": 8844, ""7"": 8844, ""8"": 8844}",0.013096462297583971,8.0,1.0,offline replay only; not measured SDR savings,,,
cleanStatic,complex all9 temporal-shuffled,202,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""0"": 8844, ""1"": 8844, ""2"": 8844, ""3"": 8844, ""5"": 8844, ""6"": 8844, ""7"": 8844, ""8"": 8844}",0.01288378316719946,8.0,1.0,offline replay only; not measured SDR savings,,,
cleanStatic,complex all9 temporal-shuffled,303,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""0"": 8844, ""1"": 8844, ""2"": 8844, ""3"": 8844, ""5"": 8844, ""6"": 8844, ""7"": 8844, ""8"": 8844}",0.012843582418708073,8.0,1.0,offline replay only; not measured SDR savings,,,
cleanStatic,complex all9,101,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""0"": 8844, ""1"": 8844, ""2"": 8844, ""3"": 8844, ""5"": 8844, ""6"": 8844, ""7"": 8844, ""8"": 8844}",0.013292309449423712,8.0,1.0,offline replay only; not measured SDR savings,,,
cleanStatic,complex all9,202,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""0"": 8844, ""1"": 8844, ""2"": 8844, ""3"": 8844, ""5"": 8844, ""6"": 8844, ""7"": 8844, ""8"": 8844}",0.013567517968678148,8.0,1.0,offline replay only; not measured SDR savings,,,
cleanStatic,complex all9,303,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""0"": 8844, ""1"": 8844, ""2"": 8844, ""3"": 8844, ""5"": 8844, ""6"": 8844, ""7"": 8844, ""8"": 8844}",0.01317508007595185,8.0,1.0,offline replay only; not measured SDR savings,,,
cleanStatic,complex fixed K5,101,,1,3-5-2-6,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""2"": 8844, ""3"": 8844, ""5"": 8844, ""6"": 8844}",0.03369609864381463,4.0,0.5,offline replay only; not measured SDR savings,,,
cleanStatic,complex fixed K5,202,,1,3-5-2-6,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""2"": 8844, ""3"": 8844, ""5"": 8844, ""6"": 8844}",0.03230405009915266,4.0,0.5,offline replay only; not measured SDR savings,,,
cleanStatic,complex fixed K5,303,,1,3-5-2-6,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""2"": 8844, ""3"": 8844, ""5"": 8844, ""6"": 8844}",0.03288292322031503,4.0,0.5,offline replay only; not measured SDR savings,,,
cleanStatic,complex fixed K7,101,,1,3-5-2-6-1-7,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""1"": 8844, ""2"": 8844, ""3"": 8844, ""5"": 8844, ""6"": 8844, ""7"": 8844}",0.04901856757184025,6.0,0.75,offline replay only; not measured SDR savings,,,
cleanStatic,complex fixed K7,202,,1,3-5-2-6-1-7,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""1"": 8844, ""2"": 8844, ""3"": 8844, ""5"": 8844, ""6"": 8844, ""7"": 8844}",0.049338951133076174,6.0,0.75,offline replay only; not measured SDR savings,,,
cleanStatic,complex fixed K7,303,,1,3-5-2-6-1-7,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""1"": 8844, ""2"": 8844, ""3"": 8844, ""5"": 8844, ""6"": 8844, ""7"": 8844}",0.04994179138367004,6.0,0.75,offline replay only; not measured SDR savings,,,
cleanStatic,complex random K5 policy11,101,11,30,3-5-0-6,0.03731343283582089,False,3.3995191917906307,"{""calibration"": 3.3891038982069275, ""clean_test"": 3.3928481439337035, ""train"": 3.398652878211614, ""validation"": 3.3889278488769277}","{""0"": 2958, ""1"": 2903, ""2"": 2954, ""3"": 8844, ""5"": 8844, ""6"": 2987, ""7"": 2926, ""8"": 2960}",0.139641221096168,4.0,0.5,offline replay only; not measured SDR savings,,,
cleanStatic,complex random K5 policy11,202,11,30,3-5-0-6,0.03731343283582089,False,3.3995191917906307,"{""calibration"": 3.3891038982069275, ""clean_test"": 3.3928481439337035, ""train"": 3.398652878211614, ""validation"": 3.3889278488769277}","{""0"": 2958, ""1"": 2903, ""2"": 2954, ""3"": 8844, ""5"": 8844, ""6"": 2987, ""7"": 2926, ""8"": 2960}",0.13591158354630897,4.0,0.5,offline replay only; not measured SDR savings,,,
cleanStatic,complex random K5 policy11,303,11,30,3-5-0-6,0.03731343283582089,False,3.3995191917906307,"{""calibration"": 3.3891038982069275, ""clean_test"": 3.3928481439337035, ""train"": 3.398652878211614, ""validation"": 3.3889278488769277}","{""0"": 2958, ""1"": 2903, ""2"": 2954, ""3"": 8844, ""5"": 8844, ""6"": 2987, ""7"": 2926, ""8"": 2960}",0.17469841393234384,4.0,0.5,offline replay only; not measured SDR savings,,,
cleanStatic,complex random K5 policy23,101,23,30,3-5-2-0,0.038331071913161464,False,3.399461596477575,"{""calibration"": 3.3915578550443852, ""clean_test"": 3.390065266296361, ""train"": 3.3974207833425547, ""validation"": 3.3922183631093454}","{""0"": 3011, ""1"": 2955, ""2"": 2883, ""3"": 8844, ""5"": 8844, ""6"": 2908, ""7"": 2967, ""8"": 2964}",0.13895056774422326,4.0,0.5,offline replay only; not measured SDR savings,,,
cleanStatic,complex random K5 policy23,202,23,30,3-5-2-0,0.038331071913161464,False,3.399461596477575,"{""calibration"": 3.3915578550443852, ""clean_test"": 3.390065266296361, ""train"": 3.3974207833425547, ""validation"": 3.3922183631093454}","{""0"": 3011, ""1"": 2955, ""2"": 2883, ""3"": 8844, ""5"": 8844, ""6"": 2908, ""7"": 2967, ""8"": 2964}",0.13676086273878368,4.0,0.5,offline replay only; not measured SDR savings,,,
cleanStatic,complex random K5 policy23,303,23,30,3-5-2-0,0.038331071913161464,False,3.399461596477575,"{""calibration"": 3.3915578550443852, ""clean_test"": 3.390065266296361, ""train"": 3.3974207833425547, ""validation"": 3.3922183631093454}","{""0"": 3011, ""1"": 2955, ""2"": 2883, ""3"": 8844, ""5"": 8844, ""6"": 2908, ""7"": 2967, ""8"": 2964}",0.13865973665471656,4.0,0.5,offline replay only; not measured SDR savings,,,
cleanStatic,complex random K5 policy37,101,37,30,3-5-6-8,0.038331071913161464,False,3.398532015212729,"{""calibration"": 3.38891883874338, ""clean_test"": 3.3849974084555607, ""train"": 3.397369385611668, ""validation"": 3.3851696506326956}","{""0"": 2955, ""1"": 2941, ""2"": 2910, ""3"": 8844, ""5"": 8844, ""6"": 2939, ""7"": 3005, ""8"": 2938}",0.1377791191657861,4.0,0.5,offline replay only; not measured SDR savings,,,
cleanStatic,complex random K5 policy37,202,37,30,3-5-6-8,0.038331071913161464,False,3.398532015212729,"{""calibration"": 3.38891883874338, ""clean_test"": 3.3849974084555607, ""train"": 3.397369385611668, ""validation"": 3.3851696506326956}","{""0"": 2955, ""1"": 2941, ""2"": 2910, ""3"": 8844, ""5"": 8844, ""6"": 2939, ""7"": 3005, ""8"": 2938}",0.13855726731979434,4.0,0.5,offline replay only; not measured SDR savings,,,
cleanStatic,complex random K5 policy37,303,37,30,3-5-6-8,0.038331071913161464,False,3.398532015212729,"{""calibration"": 3.38891883874338, ""clean_test"": 3.3849974084555607, ""train"": 3.397369385611668, ""validation"": 3.3851696506326956}","{""0"": 2955, ""1"": 2941, ""2"": 2910, ""3"": 8844, ""5"": 8844, ""6"": 2939, ""7"": 3005, ""8"": 2938}",0.13834883029318248,4.0,0.5,offline replay only; not measured SDR savings,,,
cleanStatic,complex random K7 policy11,101,11,360,3-5-7-0-6-8,0.004296698326549073,False,5.867507795904829,"{""calibration"": 5.753971124280685, ""clean_test"": 5.733421436239891, ""train"": 5.8471585613261325, ""validation"": 5.768869971613267}","{""0"": 5911, ""1"": 5894, ""2"": 5882, ""3"": 8844, ""5"": 8844, ""6"": 5921, ""7"": 5895, ""8"": 5873}",0.26307555359884277,6.0,0.75,offline replay only; not measured SDR savings,,,
cleanStatic,complex random K7 policy11,202,11,360,3-5-7-0-6-8,0.004296698326549073,False,5.867507795904829,"{""calibration"": 5.753971124280685, ""clean_test"": 5.733421436239891, ""train"": 5.8471585613261325, ""validation"": 5.768869971613267}","{""0"": 5911, ""1"": 5894, ""2"": 5882, ""3"": 8844, ""5"": 8844, ""6"": 5921, ""7"": 5895, ""8"": 5873}",0.25799461272216606,6.0,0.75,offline replay only; not measured SDR savings,,,
cleanStatic,complex random K7 policy11,303,11,360,3-5-7-0-6-8,0.004296698326549073,False,5.867507795904829,"{""calibration"": 5.753971124280685, ""clean_test"": 5.733421436239891, ""train"": 5.8471585613261325, ""validation"": 5.768869971613267}","{""0"": 5911, ""1"": 5894, ""2"": 5882, ""3"": 8844, ""5"": 8844, ""6"": 5921, ""7"": 5895, ""8"": 5873}",0.2598433996303692,6.0,0.75,offline replay only; not measured SDR savings,,,
cleanStatic,complex random K7 policy23,101,23,360,3-5-6-2-1-0,0.004409769335142469,False,5.865839495035639,"{""calibration"": 5.74877865244048, ""clean_test"": 5.708191750793215, ""train"": 5.8497906136683655, ""validation"": 5.766584018086877}","{""0"": 5929, ""1"": 5891, ""2"": 5892, ""3"": 8844, ""5"": 8844, ""6"": 5903, ""7"": 5912, ""8"": 5849}",0.2852754741325833,6.0,0.75,offline replay only; not measured SDR savings,,,
cleanStatic,complex random K7 policy23,202,23,360,3-5-6-2-1-0,0.004409769335142469,False,5.865839495035639,"{""calibration"": 5.74877865244048, ""clean_test"": 5.708191750793215, ""train"": 5.8497906136683655, ""validation"": 5.766584018086877}","{""0"": 5929, ""1"": 5891, ""2"": 5892, ""3"": 8844, ""5"": 8844, ""6"": 5903, ""7"": 5912, ""8"": 5849}",0.26507882300727675,6.0,0.75,offline replay only; not measured SDR savings,,,
cleanStatic,complex random K7 policy23,303,23,360,3-5-6-2-1-0,0.004409769335142469,False,5.865839495035639,"{""calibration"": 5.74877865244048, ""clean_test"": 5.708191750793215, ""train"": 5.8497906136683655, ""validation"": 5.766584018086877}","{""0"": 5929, ""1"": 5891, ""2"": 5892, ""3"": 8844, ""5"": 8844, ""6"": 5903, ""7"": 5912, ""8"": 5849}",0.2592539408497768,6.0,0.75,offline replay only; not measured SDR savings,,,
cleanStatic,complex random K7 policy37,101,37,360,3-5-8-1-7-2,0.004522840343735866,False,5.8648120389544705,"{""calibration"": 5.735442159782854, ""clean_test"": 5.713447418971516, ""train"": 5.850516831501753, ""validation"": 5.747504774180947}","{""0"": 5884, ""1"": 5853, ""2"": 5877, ""3"": 8844, ""5"": 8844, ""6"": 5962, ""7"": 5868, ""8"": 5932}",0.2599955708968311,6.0,0.75,offline replay only; not measured SDR savings,,,
cleanStatic,complex random K7 policy37,202,37,360,3-5-8-1-7-2,0.004522840343735866,False,5.8648120389544705,"{""calibration"": 5.735442159782854, ""clean_test"": 5.713447418971516, ""train"": 5.850516831501753, ""validation"": 5.747504774180947}","{""0"": 5884, ""1"": 5853, ""2"": 5877, ""3"": 8844, ""5"": 8844, ""6"": 5962, ""7"": 5868, ""8"": 5932}",0.2583715464739312,6.0,0.75,offline replay only; not measured SDR savings,,,
cleanStatic,complex random K7 policy37,303,37,360,3-5-8-1-7-2,0.004522840343735866,False,5.8648120389544705,"{""calibration"": 5.735442159782854, ""clean_test"": 5.713447418971516, ""train"": 5.850516831501753, ""validation"": 5.747504774180947}","{""0"": 5884, ""1"": 5853, ""2"": 5877, ""3"": 8844, ""5"": 8844, ""6"": 5962, ""7"": 5868, ""8"": 5932}",0.26063913752873313,6.0,0.75,offline replay only; not measured SDR savings,,,
cleanStatic,magnitude K3,101,,1,3-5,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""3"": 8844, ""5"": 8844}",0.015945627324810495,2.0,0.25,offline replay only; not measured SDR savings,,,
cleanStatic,magnitude K3,202,,1,3-5,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""3"": 8844, ""5"": 8844}",0.01618140410275541,2.0,0.25,offline replay only; not measured SDR savings,,,
cleanStatic,magnitude K3,303,,1,3-5,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""3"": 8844, ""5"": 8844}",0.01733602746853151,2.0,0.25,offline replay only; not measured SDR savings,,,
cleanStatic,magnitude all9,101,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""0"": 8844, ""1"": 8844, ""2"": 8844, ""3"": 8844, ""5"": 8844, ""6"": 8844, ""7"": 8844, ""8"": 8844}",0.012738797216571292,8.0,1.0,offline replay only; not measured SDR savings,,,
cleanStatic,magnitude all9,202,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""0"": 8844, ""1"": 8844, ""2"": 8844, ""3"": 8844, ""5"": 8844, ""6"": 8844, ""7"": 8844, ""8"": 8844}",0.0126842454232508,8.0,1.0,offline replay only; not measured SDR savings,,,
cleanStatic,magnitude all9,303,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""0"": 8844, ""1"": 8844, ""2"": 8844, ""3"": 8844, ""5"": 8844, ""6"": 8844, ""7"": 8844, ""8"": 8844}",0.01333247455197531,8.0,1.0,offline replay only; not measured SDR savings,,,
