dataset,window_ms,feature,seed,roc_auc,low_fpr_standardized_pauc_0_05,pr_auc,eer,balanced_accuracy,threshold,positive_pairs,negative_pairs
OAKBAT.cleanStatic,100,B6_code_only,2026081902,0.5,0.5,0.5,0.5,0.5,-0.0,140,140
OAKBAT.cleanStatic,100,B6_code_only,2026081903,0.5,0.5,0.5,0.5,0.5,-0.0,140,140
OAKBAT.cleanStatic,100,B6_code_only,2026081904,0.5,0.5,0.5,0.5,0.5,-0.0,140,140
OAKBAT.cleanStatic,100,B6_code_only,2026081905,0.5,0.5,0.5,0.5,0.5,-0.0,140,140
OAKBAT.cleanStatic,100,B6_code_only,2026081906,0.5,0.5,0.5,0.5,0.5,-0.0,140,140
OAKBAT.cleanStatic,100,B6_code_only,2026081907,0.5,0.5,0.5,0.5,0.5,-0.0,140,140
OAKBAT.cleanStatic,100,B6_code_only,2026081908,0.5,0.5,0.5,0.5,0.5,-0.0,140,140
OAKBAT.cleanStatic,100,B6_code_only,2026081909,0.5,0.5,0.5,0.5,0.5,-0.0,140,140
OAKBAT.cleanStatic,100,B6_code_only,2026081910,0.5,0.5,0.5,0.5,0.5,-0.0,140,140
OAKBAT.cleanStatic,100,B7_CHORD,2026081901,0.6973979591836736,0.532705389848247,0.6782743466398732,0.3642857142857143,0.6392857142857142,-33.03721392990811,140,140
OAKBAT.cleanStatic,100,B7_CHORD,2026081902,0.6447448979591837,0.511250654107797,0.6254425162146181,0.3857142857142857,0.6000000000000001,-33.03721392990811,140,140
OAKBAT.cleanStatic,100,B7_CHORD,2026081903,0.6689285714285715,0.5081109366823653,0.6332217756012241,0.37142857142857144,0.625,-33.03721392990811,140,140
OAKBAT.cleanStatic,100,B7_CHORD,2026081904,0.6720408163265306,0.5484039769754055,0.6760095680673293,0.3821428571428571,0.6178571428571429,-33.03721392990811,140,140
OAKBAT.cleanStatic,100,B7_CHORD,2026081905,0.6896938775510204,0.5463108320251178,0.6836187749225165,0.375,0.625,-33.03721392990811,140,140
OAKBAT.cleanStatic,100,B7_CHORD,2026081906,0.659795918367347,0.522239665096808,0.6425484186722843,0.3821428571428571,0.6142857142857143,-33.03721392990811,140,140
OAKBAT.cleanStatic,100,B7_CHORD,2026081907,0.700561224489796,0.5342752485609629,0.6798673900524336,0.3571428571428571,0.6464285714285715,-33.03721392990811,140,140
OAKBAT.cleanStatic,100,B7_CHORD,2026081908,0.6569897959183673,0.4971219256933543,0.6155316571417476,0.37142857142857144,0.6285714285714286,-33.03721392990811,140,140
OAKBAT.cleanStatic,100,B7_CHORD,2026081909,0.6310714285714286,0.5049712192569336,0.6043327005331565,0.3928571428571429,0.5964285714285714,-33.03721392990811,140,140
OAKBAT.cleanStatic,100,B7_CHORD,2026081910,0.6852551020408163,0.5238095238095238,0.6704781829781317,0.3642857142857143,0.6357142857142857,-33.03721392990811,140,140
OAKBAT.cleanStatic,100,Full_C4,2026081901,0.5212244897959183,0.49502878074306644,0.5069360972463942,0.46785714285714286,0.5178571428571428,-602.2497013913983,140,140
OAKBAT.cleanStatic,100,Full_C4,2026081902,0.5111734693877551,0.49398220826792255,0.511530119518594,0.4928571428571429,0.5,-602.2497013913983,140,140
OAKBAT.cleanStatic,100,Full_C4,2026081903,0.5086734693877552,0.49293563579277866,0.503655721941444,0.4714285714285714,0.5142857142857142,-602.2497013913983,140,140
OAKBAT.cleanStatic,100,Full_C4,2026081904,0.5553061224489796,0.5007849293563579,0.5411809244562318,0.46785714285714286,0.5428571428571429,-602.2497013913983,140,140
OAKBAT.cleanStatic,100,Full_C4,2026081905,0.5196938775510204,0.4934589220303506,0.503540050506827,0.475,0.5142857142857142,-602.2497013913983,140,140
OAKBAT.cleanStatic,100,Full_C4,2026081906,0.5365306122448981,0.4955520669806384,0.5307084156431243,0.4928571428571429,0.5214285714285715,-602.2497013913983,140,140
OAKBAT.cleanStatic,100,Full_C4,2026081907,0.49979591836734694,0.4955520669806384,0.49507922763209855,0.49642857142857144,0.5107142857142857,-602.2497013913983,140,140
OAKBAT.cleanStatic,100,Full_C4,2026081908,0.498265306122449,0.4945054945054945,0.49468711873650745,0.4892857142857143,0.5178571428571428,-602.2497013913983,140,140
OAKBAT.cleanStatic,100,Full_C4,2026081909,0.5096938775510204,0.4913657770800628,0.49809970587879987,0.4892857142857143,0.5142857142857142,-602.2497013913983,140,140
OAKBAT.cleanStatic,100,Full_C4,2026081910,0.5452551020408163,0.5054945054945055,0.5469316330258339,0.475,0.525,-602.2497013913983,140,140
OAKBAT.cleanStatic,100,PN_SCAT,2026081901,0.5162244897959183,0.5170068027210885,0.5469119629933525,0.49642857142857144,0.5321428571428571,-104.39531973592005,140,140
OAKBAT.cleanStatic,100,PN_SCAT,2026081902,0.5648469387755103,0.5065410779696494,0.5693161163945132,0.475,0.5607142857142857,-104.39531973592005,140,140
OAKBAT.cleanStatic,100,PN_SCAT,2026081903,0.549234693877551,0.5133437990580848,0.5644557862556666,0.47857142857142854,0.5464285714285714,-104.39531973592005,140,140
OAKBAT.cleanStatic,100,PN_SCAT,2026081904,0.5271428571428571,0.5070643642072213,0.5497525771137249,0.4928571428571429,0.5142857142857142,-104.39531973592005,140,140
OAKBAT.cleanStatic,100,PN_SCAT,2026081905,0.5226530612244897,0.5180533751962323,0.5517452780416113,0.4892857142857143,0.525,-104.39531973592005,140,140
OAKBAT.cleanStatic,100,PN_SCAT,2026081906,0.5848469387755102,0.522239665096808,0.5959425721905289,0.4571428571428572,0.575,-104.39531973592005,140,140
OAKBAT.cleanStatic,100,PN_SCAT,2026081907,0.5589795918367347,0.511250654107797,0.5652678535945006,0.4642857142857143,0.5571428571428572,-104.39531973592005,140,140
OAKBAT.cleanStatic,100,PN_SCAT,2026081908,0.5814285714285714,0.5112506541077969,0.576769271143396,0.4571428571428572,0.5678571428571428,-104.39531973592005,140,140
OAKBAT.cleanStatic,100,PN_SCAT,2026081909,0.5553571428571429,0.5180533751962323,0.5696121605035301,0.475,0.5464285714285714,-104.39531973592005,140,140
OAKBAT.cleanStatic,100,PN_SCAT,2026081910,0.5585714285714286,0.5274725274725275,0.5821041971602756,0.4642857142857143,0.5535714285714286,-104.39531973592005,140,140
OAKBAT.cleanStatic,100,C4_plus_PN_SCAT_DIAGNOSTIC_ONLY,2026081901,0.5103571428571428,0.5054945054945055,0.5344043696617583,0.5071428571428571,0.46785714285714286,-488.378549334952,140,140
OAKBAT.cleanStatic,100,C4_plus_PN_SCAT_DIAGNOSTIC_ONLY,2026081902,0.5525510204081634,0.5311355311355311,0.5763544404560383,0.4892857142857143,0.5178571428571428,-488.378549334952,140,140
