scenario,family,method,budget,roc_auc,pr_auc,normalized_low_fpr_pauc,events,alarms,detection_rate,first_alarm_delay_s,persistent_alarm_ratio,external_pre_events,external_pre_alarms,external_pre_fpr,clean_holdout_events,clean_holdout_alarms,clean_holdout_fpr,clean_holdout_fpr_ci95,claim_scope
ds8,ds7_ds8,epl3,3,0.7586805555555556,0.9397685760863979,0.7756410256410255,48,21,0.4375,8.049282141818153,0.4375,10,0,0.0,12,0,0.0,"[0.0, 0.26464846939705117]",transition_and_established
ds8,ds7_ds8,fixed9,9,0.8420138888888888,0.9599430739893632,0.8183760683760684,48,29,0.6041666666666666,2.9951586359999993,0.6041666666666666,10,0,0.0,12,0,0.0,"[0.0, 0.26464846939705117]",transition_and_established
ds8,ds7_ds8,pg_scc_k3,3,0.8263888888888888,0.9590774492438434,0.8397435897435898,48,26,0.5416666666666666,0.013736465454528002,0.5416666666666666,10,0,0.0,12,0,0.0,"[0.0, 0.26464846939705117]",transition_and_established
ds8,ds7_ds8,pg_scc_k5,5,0.7760416666666667,0.9438369792546474,0.7649572649572649,48,27,0.5625,5.004458784000008,0.5625,10,3,0.3,12,1,0.08333333333333333,"[0.0021075932318602286, 0.38479616515094406]",transition_and_established
ds8,ds7_ds8,pg_scc_k9,9,0.7899305555555556,0.9453864463790467,0.7435897435897436,48,25,0.5208333333333334,8.049282141818153,0.5208333333333334,10,0,0.0,12,1,0.08333333333333333,"[0.0021075932318602286, 0.38479616515094406]",transition_and_established
ds8,ds7_ds8,random1_k3,3,0.8107638888888888,0.9517998689143939,0.7756410256410255,48,27,0.5625,1.0321911236363661,0.5625,10,0,0.0,12,1,0.08333333333333333,"[0.0021075932318602286, 0.38479616515094406]",transition_and_established
ds8,ds7_ds8,random1_k5,5,0.8611111111111112,0.9656648061672173,0.8183760683760684,48,29,0.6041666666666666,5.004458784000008,0.6041666666666666,10,0,0.0,12,0,0.0,"[0.0, 0.26464846939705117]",transition_and_established
ds8,ds7_ds8,random1_k9,9,0.7986111111111112,0.9490538640870385,0.7756410256410255,48,24,0.5,8.049282141818153,0.5,10,0,0.0,12,0,0.0,"[0.0, 0.26464846939705117]",transition_and_established
ds8,ds7_ds8,random2_k3,3,0.7152777777777779,0.9312023120564665,0.7756410256410255,48,25,0.5208333333333334,2.9951586359999993,0.5208333333333334,10,0,0.0,12,0,0.0,"[0.0, 0.26464846939705117]",transition_and_established
ds8,ds7_ds8,random2_k5,5,0.7725694444444444,0.9394270427086142,0.732905982905983,48,31,0.6458333333333334,0.013736465454528002,0.6458333333333334,10,0,0.0,12,3,0.25,"[0.05486064452799274, 0.5718584618781891]",transition_and_established
ds8,ds7_ds8,random2_k9,9,0.8854166666666666,0.9743279235321075,0.9145299145299146,48,30,0.625,0.013736465454528002,0.625,10,1,0.1,12,0,0.0,"[0.0, 0.26464846939705117]",transition_and_established
ds8,ds7_ds8,random3_k3,3,0.8055555555555556,0.9498214044512239,0.7756410256410255,48,26,0.5416666666666666,8.049282141818153,0.5416666666666666,10,2,0.2,12,0,0.0,"[0.0, 0.26464846939705117]",transition_and_established
ds8,ds7_ds8,random3_k5,5,0.8958333333333334,0.9739476159926077,0.8504273504273505,48,28,0.5833333333333334,5.9983588519999955,0.5833333333333334,10,0,0.0,12,0,0.0,"[0.0, 0.26464846939705117]",transition_and_established
ds8,ds7_ds8,random3_k9,9,0.859375,0.9629673802888038,0.7863247863247864,48,25,0.5208333333333334,0.013736465454528002,0.5208333333333334,10,0,0.0,12,0,0.0,"[0.0, 0.26464846939705117]",transition_and_established
ds8,ds7_ds8,random4_k3,3,0.796875,0.9460282220582131,0.7222222222222222,48,22,0.4583333333333333,13.001100447272748,0.4583333333333333,10,0,0.0,12,0,0.0,"[0.0, 0.26464846939705117]",transition_and_established
ds8,ds7_ds8,random4_k5,5,0.7934027777777778,0.9412464285337583,0.7008547008547008,48,21,0.4375,8.049282141818153,0.4375,10,0,0.0,12,1,0.08333333333333333,"[0.0021075932318602286, 0.38479616515094406]",transition_and_established
ds8,ds7_ds8,random4_k9,9,0.8281249999999999,0.9593244388952924,0.8611111111111112,48,28,0.5833333333333334,0.013736465454528002,0.5833333333333334,10,0,0.0,12,0,0.0,"[0.0, 0.26464846939705117]",transition_and_established
ds8,ds7_ds8,random5_k3,3,0.8750000000000001,0.9683276632509703,0.7756410256410255,48,38,0.7916666666666666,1.0321911236363661,0.7916666666666666,10,3,0.3,12,2,0.16666666666666666,"[0.02086252546009238, 0.48413774868596704]",transition_and_established
ds8,ds7_ds8,random5_k5,5,0.828125,0.9587564017666321,0.829059829059829,48,30,0.625,0.013736465454528002,0.625,10,2,0.2,12,0,0.0,"[0.0, 0.26464846939705117]",transition_and_established
ds8,ds7_ds8,random5_k9,9,0.873263888888889,0.9683319716308285,0.8183760683760684,48,21,0.4375,8.049282141818153,0.4375,10,1,0.1,12,0,0.0,"[0.0, 0.26464846939705117]",transition_and_established
ds8,ds7_ds8,raw_power_only,0,0.9791666666666666,0.9950802646708803,0.9572649572649572,48,44,0.9166666666666666,5.9983588519999955,0.9166666666666666,10,0,0.0,12,1,0.08333333333333333,"[0.0021075932318602286, 0.38479616515094406]",transition_and_established
ds8,ds7_ds8,shuffled_k3,3,0.8854166666666666,0.9733483517952205,0.8717948717948718,48,22,0.4583333333333333,2.9951586359999993,0.4583333333333333,10,0,0.0,12,0,0.0,"[0.0, 0.26464846939705117]",transition_and_established
ds8,ds7_ds8,shuffled_k5,5,0.8090277777777778,0.9492320147433622,0.7115384615384616,48,20,0.4166666666666667,94.993412912,0.4166666666666667,10,0,0.0,12,0,0.0,"[0.0, 0.26464846939705117]",transition_and_established
ds8,ds7_ds8,shuffled_k9,9,0.8559027777777777,0.9643038372136719,0.829059829059829,48,24,0.5,8.049282141818153,0.5,10,1,0.1,12,0,0.0,"[0.0, 0.26464846939705117]",transition_and_established
ds8,ds7_ds8,uniform_k3,3,0.6267361111111112,0.900213541888254,0.7008547008547008,48,27,0.5625,2.9951586359999993,0.5625,10,4,0.4,12,5,0.4166666666666667,"[0.15165222980843013, 0.7233303143178942]",transition_and_established
ds8,ds7_ds8,uniform_k5,5,0.7430555555555555,0.9346533757230513,0.732905982905983,48,23,0.4791666666666667,5.004458784000008,0.4791666666666667,10,1,0.1,12,0,0.0,"[0.0, 0.26464846939705117]",transition_and_established
ds8,ds7_ds8,uniform_k9,9,0.7725694444444444,0.9389765157191141,0.7222222222222222,48,28,0.5833333333333334,0.013736465454528002,0.5833333333333334,10,2,0.2,12,2,0.16666666666666666,"[0.02086252546009238, 0.48413774868596704]",transition_and_established
